dataset_label,term_id,importance_rank,difficulty_label,category,term,reading,aliases,era,macro_region,region_detail,display_period,sort_year,question_id,stage,focus,question_type,question,answer,keywords,accepted_answers,answer_note,source_name,source_url
大学受験世界史・重要300用語（三段階学習）,WH-000259,197,大学受験基礎,人物,孫文,そんぶん,孫中山,近代中国,東アジア,中国・海外華僑社会,1866〜1925年,1905,WH-000259-B03,beginner,思想,content,孫文(そんぶん)が掲げた革命理念は？,三民主義(さんみんしゅぎ),三民主義,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000259,197,大学受験基礎,人物,孫文,そんぶん,孫中山,近代中国,東アジア,中国・海外華僑社会,1866〜1925年,1905,WH-000259-R01,reverse,内容,reverse,何をした？,清朝打倒を目指して1905年に**中国同盟会(ちゅうごくどうめいかい)**を結成し、民族・民権・民生からなる**三民主義(さんみんしゅぎ)**を掲げた。,中国同盟会|三民主義,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000259,197,大学受験基礎,人物,孫文,そんぶん,孫中山,近代中国,東アジア,中国・海外華僑社会,1866〜1925年,1905,WH-000259-R02,reverse,結果・影響,reverse,どのような影響を与えた？,**孫文(そんぶん)**は、辛亥革命(しんがいかくめい)後に臨時大総統(りんじだいそうとう)となり、後に中国国民党を改組して国共合作(こっきょうがっさく)を進め、中国革命の象徴となった。,孫文,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000259,197,大学受験基礎,人物,孫文,そんぶん,孫中山,近代中国,東アジア,中国・海外華僑社会,1866〜1925年,1905,WH-000259-I01,integrated,統合説明,integrated,「孫文(そんぶん)」について説明せよ。,清朝打倒を目指して1905年に**中国同盟会(ちゅうごくどうめいかい)**を結成し、民族・民権・民生からなる**三民主義(さんみんしゅぎ)**を掲げた。 辛亥革命(しんがいかくめい)後に臨時大総統(りんじだいそうとう)となり、後に中国国民党を改組して国共合作(こっきょうがっさく)を進め、中国革命の象徴となった。,中国同盟会|三民主義,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000260,29,大学受験基礎,事件・革命,辛亥革命,しんがいかくめい,第一革命,近代,東アジア,中国,1911年〜1912年,1911,WH-000260-B01,beginner,用語の特定,identify,1911年に始まり、清を倒して共和政国家の成立につながった中国の革命は？,辛亥革命(しんがいかくめい),辛亥革命,第一革命,,世界史の窓：辛亥革命／第一革命,https://www.y-history.net/appendix/wh1403-084.html
大学受験世界史・重要300用語（三段階学習）,WH-000260,29,大学受験基礎,事件・革命,辛亥革命,しんがいかくめい,第一革命,近代,東アジア,中国,1911年〜1912年,1911,WH-000260-B02,beginner,事件,content,辛亥革命(しんがいかくめい)の直接の発火点となった1911年10月の蜂起は？,武昌蜂起(ぶしょうほうき),武昌蜂起,,,世界史の窓：辛亥革命／第一革命,https://www.y-history.net/appendix/wh1403-084.html
大学受験世界史・重要300用語（三段階学習）,WH-000260,29,大学受験基礎,事件・革命,辛亥革命,しんがいかくめい,第一革命,近代,東アジア,中国,1911年〜1912年,1911,WH-000260-B03,beginner,結果,result,辛亥革命(しんがいかくめい)によって1912年に成立した国家は？,中華民国(ちゅうかみんこく),中華民国,,,世界史の窓：辛亥革命／第一革命,https://www.y-history.net/appendix/wh1403-084.html
大学受験世界史・重要300用語（三段階学習）,WH-000260,29,大学受験基礎,事件・革命,辛亥革命,しんがいかくめい,第一革命,近代,東アジア,中国,1911年〜1912年,1911,WH-000260-R01,reverse,複合説明,reverse,何が起きた？,清の支配と列強進出への不満、革命派の活動、鉄道国有化反対運動を背景に、1911年の**武昌蜂起(ぶしょうほうき)**から各省が独立した。1912年に**孫文(そんぶん)**を臨時大総統(りんじだいそうとう)として**中華民国(ちゅうかみんこく)**が成立し清は滅んだが、実権は袁世凱(えんせいがい)に移り共和政は不安定だった。,清|武昌蜂起|孫文|中華民国|袁世凱|共和政,,,世界史の窓：辛亥革命／第一革命,https://www.y-history.net/appendix/wh1403-084.html
大学受験世界史・重要300用語（三段階学習）,WH-000260,29,大学受験基礎,事件・革命,辛亥革命,しんがいかくめい,第一革命,近代,東アジア,中国,1911年〜1912年,1911,WH-000260-I01,integrated,統合説明,integrated,「辛亥革命(しんがいかくめい)」について説明せよ。,清の支配・列強進出への不満と革命運動を背景に、1911年の**武昌蜂起(ぶしょうほうき)**から各省の独立が広がった革命。1912年に**孫文(そんぶん)**を臨時大総統(りんじだいそうとう)とする**中華民国(ちゅうかみんこく)**が成立して清は滅んだが、実権は袁世凱(えんせいがい)へ移り共和政は不安定だった。,清|武昌蜂起|孫文|中華民国|袁世凱|共和政,,,世界史の窓：辛亥革命／第一革命,https://www.y-history.net/appendix/wh1403-084.html
大学受験世界史・重要300用語（三段階学習）,WH-000261,3,大学受験基礎,戦争,第一次世界大戦,だいいちじせかいたいせん,第一次大戦,近代,世界,ヨーロッパを中心に中東・アフリカ・アジア・大西洋,1914年〜1918年,1914,WH-000261-B01,beginner,用語の特定,identify,1914年のサライェヴォ事件をきっかけに始まった世界規模の総力戦は？,第一次世界大戦,第一次世界大戦,第一次大戦,,世界史の窓：第一次世界大戦,https://www.y-history.net/appendix/wh1501-011.html
大学受験世界史・重要300用語（三段階学習）,WH-000261,3,大学受験基礎,戦争,第一次世界大戦,だいいちじせかいたいせん,第一次大戦,近代,世界,ヨーロッパを中心に中東・アフリカ・アジア・大西洋,1914年〜1918年,1914,WH-000261-B02,beginner,原因,cause,第一次世界大戦の直接のきっかけとなった事件は？,サライェヴォ事件,サライェヴォ事件,サラエボ事件,,世界史の窓：第一次世界大戦,https://www.y-history.net/appendix/wh1501-011.html
大学受験世界史・重要300用語（三段階学習）,WH-000261,3,大学受験基礎,戦争,第一次世界大戦,だいいちじせかいたいせん,第一次大戦,近代,世界,ヨーロッパを中心に中東・アフリカ・アジア・大西洋,1914年〜1918年,1914,WH-000261-B03,beginner,対立,actor,開戦前のヨーロッパを二分した二つの国際的な陣営は？,三国同盟と三国協商,三国同盟|三国協商,三国協商と三国同盟|三国同盟・三国協商,,世界史の窓：第一次世界大戦,https://www.y-history.net/appendix/wh1501-011.html
大学受験世界史・重要300用語（三段階学習）,WH-000261,3,大学受験基礎,戦争,第一次世界大戦,だいいちじせかいたいせん,第一次大戦,近代,世界,ヨーロッパを中心に中東・アフリカ・アジア・大西洋,1914年〜1918年,1914,WH-000261-R01,reverse,時期,reverse,戦われたのはいつ？,**1914年**から**1918年**まで戦われた。,1914年|1918年,,,世界史の窓：第一次世界大戦,https://www.y-history.net/appendix/wh1501-011.html
大学受験世界史・重要300用語（三段階学習）,WH-000261,3,大学受験基礎,戦争,第一次世界大戦,だいいちじせかいたいせん,第一次大戦,近代,世界,ヨーロッパを中心に中東・アフリカ・アジア・大西洋,1914年〜1918年,1914,WH-000261-R02,reverse,原因・結果,reverse,なぜ起き、何が変わった？,帝国主義競争、軍拡、ナショナリズム、**三国同盟・三国協商**の対立に、**サライェヴォ事件**が引火した。塹壕戦と国家総動員による**総力戦**となり、四帝国の崩壊、ロシア革命、ヴェルサイユ体制の成立をもたらした。,帝国主義競争|軍拡|ナショナリズム|三国同盟|三国協商|サライェヴォ事件|総力戦|ヴェルサイユ体制,,,世界史の窓：第一次世界大戦,https://www.y-history.net/appendix/wh1501-011.html
大学受験世界史・重要300用語（三段階学習）,WH-000261,3,大学受験基礎,戦争,第一次世界大戦,だいいちじせかいたいせん,第一次大戦,近代,世界,ヨーロッパを中心に中東・アフリカ・アジア・大西洋,1914年〜1918年,1914,WH-000261-I01,integrated,統合説明,integrated,「第一次世界大戦」について説明せよ。,1914〜1918年、帝国主義競争・軍拡・ナショナリズム・**三国同盟と三国協商**の対立に**サライェヴォ事件**が引火して起きた戦争。塹壕戦と国家総動員による**総力戦**となり、四帝国の崩壊、ロシア革命、ヴェルサイユ体制をもたらした。,帝国主義競争|軍拡|ナショナリズム|三国同盟|三国協商|サライェヴォ事件|総力戦|ヴェルサイユ体制,,,世界史の窓：第一次世界大戦,https://www.y-history.net/appendix/wh1501-011.html
大学受験世界史・重要300用語（三段階学習）,WH-000262,198,大学受験基礎,戦争,総力戦,そうりょくせん,,20世紀世界,世界,交戦国社会全体,第一次世界大戦以降,1914,WH-000262-B01,beginner,用語の特定,identify,兵士だけでなく国民・産業・科学・宣伝まで国家が全面動員する戦争形態は？,総力戦,総力戦,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000262,198,大学受験基礎,戦争,総力戦,そうりょくせん,,20世紀世界,世界,交戦国社会全体,第一次世界大戦以降,1914,WH-000262-B02,beginner,時期,time,総力戦が起きたのはいつ？,第一次世界大戦以降,第一次世界大戦以降,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000262,198,大学受験基礎,戦争,総力戦,そうりょくせん,,20世紀世界,世界,交戦国社会全体,第一次世界大戦以降,1914,WH-000262-B03,beginner,戦争,relation,総力戦が本格化した最初の代表的戦争は？,第一次世界大戦,第一次世界大戦,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000262,198,大学受験基礎,戦争,総力戦,そうりょくせん,,20世紀世界,世界,交戦国社会全体,第一次世界大戦以降,1914,WH-000262-R01,reverse,内容,reverse,なぜ起き、何が起きた？,国家が徴兵だけでなく、**経済・労働力・科学技術・食料・世論**まで社会全体を戦争目的へ動員する戦争形態。,経済・労働力・科学技術・食料・世論,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000262,198,大学受験基礎,戦争,総力戦,そうりょくせん,,20世紀世界,世界,交戦国社会全体,第一次世界大戦以降,1914,WH-000262-R02,reverse,結果・影響,reverse,どんな結果をもたらした？,**総力戦**は、第一次世界大戦で本格化し、女性労働・統制経済・宣伝・民間人被害を拡大させ、国家と国民の関係を大きく変えた。,総力戦,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000262,198,大学受験基礎,戦争,総力戦,そうりょくせん,,20世紀世界,世界,交戦国社会全体,第一次世界大戦以降,1914,WH-000262-I01,integrated,統合説明,integrated,「総力戦」について説明せよ。,国家が徴兵だけでなく、**経済・労働力・科学技術・食料・世論**まで社会全体を戦争目的へ動員する戦争形態。 第一次世界大戦で本格化し、女性労働・統制経済・宣伝・民間人被害を拡大させ、国家と国民の関係を大きく変えた。,経済・労働力・科学技術・食料・世論,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000263,12,大学受験基礎,事件・革命,ロシア革命,ろしあかくめい,第二次ロシア革命,近代,ヨーロッパ・北アジア,ロシア帝国,1917年,1917,WH-000263-B01,beginner,用語の特定,identify,1917年、ロマノフ朝を倒し、最終的にボリシェヴィキ政権を成立させた一連の革命は？,ロシア革命,ロシア革命,第二次ロシア革命,,世界史の窓：二月革命／三月革命（ロシア）,https://www.y-history.net/appendix/wh1501-074.html
大学受験世界史・重要300用語（三段階学習）,WH-000263,12,大学受験基礎,事件・革命,ロシア革命,ろしあかくめい,第二次ロシア革命,近代,ヨーロッパ・北アジア,ロシア帝国,1917年,1917,WH-000263-B02,beginner,結果,result,二月革命によって倒されたロシアの王朝は？,ロマノフ朝,ロマノフ朝,,,世界史の窓：二月革命／三月革命（ロシア）,https://www.y-history.net/appendix/wh1501-074.html
大学受験世界史・重要300用語（三段階学習）,WH-000263,12,大学受験基礎,事件・革命,ロシア革命,ろしあかくめい,第二次ロシア革命,近代,ヨーロッパ・北アジア,ロシア帝国,1917年,1917,WH-000263-B03,beginner,中心勢力,actor,十月革命でレーニンの指導下に権力を握った党派は？,ボリシェヴィキ,ボリシェヴィキ,,,世界史の窓：二月革命／三月革命（ロシア）,https://www.y-history.net/appendix/wh1501-074.html
大学受験世界史・重要300用語（三段階学習）,WH-000263,12,大学受験基礎,事件・革命,ロシア革命,ろしあかくめい,第二次ロシア革命,近代,ヨーロッパ・北アジア,ロシア帝国,1917年,1917,WH-000263-R01,reverse,時期,reverse,起きたのはいつ？,第一次世界大戦中の1917年に、**二月革命**と**十月革命**が相次いで起きた。,1917年|二月革命|十月革命|第一次世界大戦,,,世界史の窓：二月革命／三月革命（ロシア）,https://www.y-history.net/appendix/wh1501-074.html
大学受験世界史・重要300用語（三段階学習）,WH-000263,12,大学受験基礎,事件・革命,ロシア革命,ろしあかくめい,第二次ロシア革命,近代,ヨーロッパ・北アジア,ロシア帝国,1917年,1917,WH-000263-R02,reverse,原因・結果,reverse,なぜ起き、何が成立した？,専制政治、土地問題、戦争による食料不足と犠牲への不満から二月革命で**ロマノフ朝**が倒れ、臨時政府とソヴィエトの二重権力になった。戦争を続ける臨時政府を**レーニン**率いる**ボリシェヴィキ**が十月革命で倒し、世界初の**社会主義政権**を成立させ、1922年のソ連成立へつながった。,専制政治|土地問題|二月革命|ロマノフ朝|臨時政府|ソヴィエト|レーニン|ボリシェヴィキ|十月革命|社会主義政権|ソ連,,,世界史の窓：二月革命／三月革命（ロシア）,https://www.y-history.net/appendix/wh1501-074.html
大学受験世界史・重要300用語（三段階学習）,WH-000263,12,大学受験基礎,事件・革命,ロシア革命,ろしあかくめい,第二次ロシア革命,近代,ヨーロッパ・北アジア,ロシア帝国,1917年,1917,WH-000263-I01,integrated,統合説明,integrated,「ロシア革命」について説明せよ。,1917年、専制政治・土地問題・第一次世界大戦の困窮を背景に起きた革命。**二月革命**でロマノフ朝が倒れた後、**レーニン**率いる**ボリシェヴィキ**が**十月革命**で臨時政府を倒して世界初の社会主義政権を樹立し、1922年のソ連成立へつながった。,二月革命|ロマノフ朝|レーニン|ボリシェヴィキ|十月革命|臨時政府|社会主義政権|ソ連,,,世界史の窓：二月革命／三月革命（ロシア）,https://www.y-history.net/appendix/wh1501-074.html
大学受験世界史・重要300用語（三段階学習）,WH-000264,199,大学受験基礎,人物,レーニン,れーにん,ウラジーミル＝レーニン,ロシア革命期,ヨーロッパ・ユーラシア,ロシア・ソ連,1870〜1924年,1917,WH-000264-B01,beginner,用語の特定,identify,ボリシェヴィキを率いて十月革命を成功させ、最初の社会主義政権を建てた人物は？,レーニン,レーニン,ウラジーミル＝レーニン,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000264,199,大学受験基礎,人物,レーニン,れーにん,ウラジーミル＝レーニン,ロシア革命期,ヨーロッパ・ユーラシア,ロシア・ソ連,1870〜1924年,1917,WH-000264-B02,beginner,時期,time,レーニンが主に活動したのはいつ頃？,1870〜1924年,1870〜1924年,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000264,199,大学受験基礎,人物,レーニン,れーにん,ウラジーミル＝レーニン,ロシア革命期,ヨーロッパ・ユーラシア,ロシア・ソ連,1870〜1924年,1917,WH-000264-B03,beginner,文書,content,レーニンが1917年4月に掲げた方針は？,四月テーゼ,四月テーゼ,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000264,199,大学受験基礎,人物,レーニン,れーにん,ウラジーミル＝レーニン,ロシア革命期,ヨーロッパ・ユーラシア,ロシア・ソ連,1870〜1924年,1917,WH-000264-R01,reverse,内容,reverse,何をした？,ボリシェヴィキを率い、1917年の**四月テーゼ**で「全権力をソヴィエトへ」と即時講和・土地分配を訴え、十月革命を指導した。,四月テーゼ,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000264,199,大学受験基礎,人物,レーニン,れーにん,ウラジーミル＝レーニン,ロシア革命期,ヨーロッパ・ユーラシア,ロシア・ソ連,1870〜1924年,1917,WH-000264-R02,reverse,結果・影響,reverse,どのような影響を与えた？,内戦期の戦時共産主義後に**新経済政策（ネップ）**へ転換し、1922年のソ連成立を主導した。,新経済政策（ネップ）,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000264,199,大学受験基礎,人物,レーニン,れーにん,ウラジーミル＝レーニン,ロシア革命期,ヨーロッパ・ユーラシア,ロシア・ソ連,1870〜1924年,1917,WH-000264-I01,integrated,統合説明,integrated,「レーニン」について説明せよ。,ボリシェヴィキを率い、1917年の**四月テーゼ**で「全権力をソヴィエトへ」と即時講和・土地分配を訴え、十月革命を指導した。 内戦期の戦時共産主義後に**新経済政策（ネップ）**へ転換し、1922年のソ連成立を主導した。,四月テーゼ|新経済政策（ネップ）,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000265,200,大学受験基礎,思想・主義,民族自決,みんぞくじけつ,,第一次世界大戦後,世界,主にヨーロッパ・一部植民地世界,1918年以降,1918,WH-000265-B01,beginner,用語の特定,identify,各民族が自らの政治的帰属と国家を決める権利をもつという原則は？,民族自決,民族自決,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000265,200,大学受験基礎,思想・主義,民族自決,みんぞくじけつ,,第一次世界大戦後,世界,主にヨーロッパ・一部植民地世界,1918年以降,1918,WH-000265-B02,beginner,時期,time,民族自決が成立・発展したのはいつ頃？,1918年以降,1918年以降,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000265,200,大学受験基礎,思想・主義,民族自決,みんぞくじけつ,,第一次世界大戦後,世界,主にヨーロッパ・一部植民地世界,1918年以降,1918,WH-000265-B03,beginner,人物,person,第一次世界大戦末に民族自決を掲げたアメリカ大統領は？,ウィルソン,ウィルソン,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000265,200,大学受験基礎,思想・主義,民族自決,みんぞくじけつ,,第一次世界大戦後,世界,主にヨーロッパ・一部植民地世界,1918年以降,1918,WH-000265-R01,reverse,内容,reverse,どんな考え？,アメリカ大統領**ウィルソン**が十四カ条で掲げ、民族が自らの国家・政治的帰属を決めるべきだとした原則。,ウィルソン,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000265,200,大学受験基礎,思想・主義,民族自決,みんぞくじけつ,,第一次世界大戦後,世界,主にヨーロッパ・一部植民地世界,1918年以降,1918,WH-000265-R02,reverse,結果・影響,reverse,どのような影響を与えた？,**民族自決**は、東欧の新国家成立を促したが植民地には十分適用されず、アジア・アフリカの民族運動を刺激した。,民族自決,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000265,200,大学受験基礎,思想・主義,民族自決,みんぞくじけつ,,第一次世界大戦後,世界,主にヨーロッパ・一部植民地世界,1918年以降,1918,WH-000265-I01,integrated,統合説明,integrated,「民族自決」について説明せよ。,アメリカ大統領**ウィルソン**が十四カ条で掲げ、民族が自らの国家・政治的帰属を決めるべきだとした原則。 東欧の新国家成立を促したが植民地には十分適用されず、アジア・アフリカの民族運動を刺激した。,ウィルソン,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000266,21,大学受験基礎,時代・歴史区分,ヴェルサイユ体制,ゔぇるさいゆたいせい,ベルサイユ体制,近代,ヨーロッパ・世界,第一次世界大戦後のヨーロッパを中心とする国際秩序,1919年〜1930年代,1919,WH-000266-B01,beginner,用語の特定,identify,第一次世界大戦後、パリ講和会議と対独講和条約を基礎に成立した国際秩序は？,ヴェルサイユ体制,ヴェルサイユ体制,ベルサイユ体制,,世界史の窓：ヴェルサイユ体制,https://www.y-history.net/appendix/wh1502-027.html
大学受験世界史・重要300用語（三段階学習）,WH-000266,21,大学受験基礎,時代・歴史区分,ヴェルサイユ体制,ゔぇるさいゆたいせい,ベルサイユ体制,近代,ヨーロッパ・世界,第一次世界大戦後のヨーロッパを中心とする国際秩序,1919年〜1930年代,1919,WH-000266-B02,beginner,条約,relation,ヴェルサイユ体制の基礎となり、ドイツに賠償・軍備制限などを課した条約は？,ヴェルサイユ条約,ヴェルサイユ条約,ベルサイユ条約,,世界史の窓：ヴェルサイユ体制,https://www.y-history.net/appendix/wh1502-027.html
大学受験世界史・重要300用語（三段階学習）,WH-000266,21,大学受験基礎,時代・歴史区分,ヴェルサイユ体制,ゔぇるさいゆたいせい,ベルサイユ体制,近代,ヨーロッパ・世界,第一次世界大戦後のヨーロッパを中心とする国際秩序,1919年〜1930年代,1919,WH-000266-B03,beginner,組織,relation,ヴェルサイユ体制下で集団安全保障を目指して設立された国際機関は？,国際連盟,国際連盟,,,世界史の窓：ヴェルサイユ体制,https://www.y-history.net/appendix/wh1502-027.html
大学受験世界史・重要300用語（三段階学習）,WH-000266,21,大学受験基礎,時代・歴史区分,ヴェルサイユ体制,ゔぇるさいゆたいせい,ベルサイユ体制,近代,ヨーロッパ・世界,第一次世界大戦後のヨーロッパを中心とする国際秩序,1919年〜1930年代,1919,WH-000266-R01,reverse,時期・範囲,reverse,成立し機能したのはいつ頃？,1919年のパリ講和会議・**ヴェルサイユ条約**を基礎に成立し、1920年代から1930年代前半までヨーロッパ国際秩序の枠組みとなった。,1919年|パリ講和会議|ヴェルサイユ条約|1920年代|1930年代,,,世界史の窓：ヴェルサイユ体制,https://www.y-history.net/appendix/wh1502-027.html
大学受験世界史・重要300用語（三段階学習）,WH-000266,21,大学受験基礎,時代・歴史区分,ヴェルサイユ体制,ゔぇるさいゆたいせい,ベルサイユ体制,近代,ヨーロッパ・世界,第一次世界大戦後のヨーロッパを中心とする国際秩序,1919年〜1930年代,1919,WH-000266-R02,reverse,内容・問題点,reverse,何を定め、どんな問題を抱えた？,敗戦国ドイツに領土割譲・軍備制限・賠償を課し、**国際連盟**と民族自決を掲げた戦勝国中心の体制だった。しかしアメリカとソ連が当初枠外にあり、植民地には民族自決が十分適用されず、ドイツの反発を強めた。,ドイツ|領土割譲|軍備制限|賠償|国際連盟|民族自決|アメリカ|ソ連,,,世界史の窓：ヴェルサイユ体制,https://www.y-history.net/appendix/wh1502-027.html
大学受験世界史・重要300用語（三段階学習）,WH-000266,21,大学受験基礎,時代・歴史区分,ヴェルサイユ体制,ゔぇるさいゆたいせい,ベルサイユ体制,近代,ヨーロッパ・世界,第一次世界大戦後のヨーロッパを中心とする国際秩序,1919年〜1930年代,1919,WH-000266-I01,integrated,統合説明,integrated,「ヴェルサイユ体制」について説明せよ。,1919年のパリ講和会議と**ヴェルサイユ条約**を基礎にした第一次世界大戦後の国際秩序。ドイツに領土割譲・軍備制限・賠償を課し、**国際連盟**と民族自決を掲げたが、米ソの不参加、植民地への不徹底、ドイツの反発という問題を抱えた。,ヴェルサイユ条約|ドイツ|領土割譲|軍備制限|賠償|国際連盟|民族自決|アメリカ|ソ連,,,世界史の窓：ヴェルサイユ体制,https://www.y-history.net/appendix/wh1502-027.html
大学受験世界史・重要300用語（三段階学習）,WH-000267,201,大学受験基礎,運動,三・一運動,さんいちうんどう,,戦間期東アジア,東アジア,朝鮮半島,1919年,1919,WH-000267-B01,beginner,用語の特定,identify,1919年3月1日、朝鮮で独立宣言を発表して全国へ広がった反日独立運動は？,三・一運動(さんいちうんどう),三・一運動,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000267,201,大学受験基礎,運動,三・一運動,さんいちうんどう,,戦間期東アジア,東アジア,朝鮮半島,1919年,1919,WH-000267-B02,beginner,時期,time,三・一運動(さんいちうんどう)が盛んになったのはいつ頃？,1919年,1919年,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000267,201,大学受験基礎,運動,三・一運動,さんいちうんどう,,戦間期東アジア,東アジア,朝鮮半島,1919年,1919,WH-000267-B03,beginner,組織,result,三・一運動(さんいちうんどう)後に上海(しゃんはい)で成立した組織は？,大韓民国臨時政府(だいかんみんこくりんじせいふ),大韓民国臨時政府,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000267,201,大学受験基礎,運動,三・一運動,さんいちうんどう,,戦間期東アジア,東アジア,朝鮮半島,1919年,1919,WH-000267-R01,reverse,内容,reverse,どんな運動？,民族自決の影響を受け、1919年3月1日に京城(けいじょう)で**独立宣言**が読まれ、学生・宗教者・民衆の示威(じい)が朝鮮全土へ広がった。,独立宣言,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000267,201,大学受験基礎,運動,三・一運動,さんいちうんどう,,戦間期東アジア,東アジア,朝鮮半島,1919年,1919,WH-000267-R02,reverse,結果・影響,reverse,何につながった？,日本の武力弾圧を受けたが、上海(しゃんはい)の**大韓民国臨時政府(だいかんみんこくりんじせいふ)**成立と朝鮮民族運動の長期化につながった。,大韓民国臨時政府,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000267,201,大学受験基礎,運動,三・一運動,さんいちうんどう,,戦間期東アジア,東アジア,朝鮮半島,1919年,1919,WH-000267-I01,integrated,統合説明,integrated,「三・一運動(さんいちうんどう)」について説明せよ。,民族自決の影響を受け、1919年3月1日に京城(けいじょう)で**独立宣言**が読まれ、学生・宗教者・民衆の示威(じい)が朝鮮全土へ広がった。 日本の武力弾圧を受けたが、上海(しゃんはい)の**大韓民国臨時政府(だいかんみんこくりんじせいふ)**成立と朝鮮民族運動の長期化につながった。,独立宣言|大韓民国臨時政府,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000268,202,大学受験基礎,運動,五・四運動,ごしうんどう,,戦間期中国,東アジア,中国・北京を中心,1919年,1919,WH-000268-B01,beginner,用語の特定,identify,ヴェルサイユ会議で山東(さんとう)権益が日本へ渡ることに抗議して始まった中国の反帝国主義運動は？,五・四運動(ごしうんどう),五・四運動,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000268,202,大学受験基礎,運動,五・四運動,ごしうんどう,,戦間期中国,東アジア,中国・北京を中心,1919年,1919,WH-000268-B02,beginner,時期,time,五・四運動(ごしうんどう)が盛んになったのはいつ頃？,1919年,1919年,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
大学受験世界史・重要300用語（三段階学習）,WH-000268,202,大学受験基礎,運動,五・四運動,ごしうんどう,,戦間期中国,東アジア,中国・北京を中心,1919年,1919,WH-000268-B03,beginner,都市,place,五・四運動(ごしうんどう)の発端となった都市は？,北京(ぺきん),北京,,,世界史の窓：章節別用語リスト,https://www.y-history.net/appendix/appendix-list.html
