dataset_label,term_id,importance_rank,difficulty_label,category,term,reading,aliases,era,macro_region,region_detail,date_basis,display_period,start_year,end_year,sort_year,date_precision,date_note,question_count,q1_type,q1_question,q1_answer,q1_keywords,q2_type,q2_question,q2_answer,q2_keywords,q3_type,q3_question,q3_answer,q3_keywords,q4_type,q4_question,q4_answer,q4_keywords,integrated_question,total_explanation,total_keywords,relation_edges,source_1,source_2,verification_status
大学受験・最重要,WH-000075,11,大学受験・最重要,事件・革命,ロシア革命,ろしあかくめい,二月革命と十月革命,近代,ヨーロッパ,ロシア帝国,革命年,1917年,1917,1917,1917,exact_year,二月革命と十月革命が起きた年を設定,4,time,起きたのはいつ？,1917年,,place,どこ？,ロシア帝国。,,cause,なぜ起きた？,専制政治、土地問題、労働者の困窮に、第一次世界大戦の敗北・物資不足・兵士の疲弊が加わった。,,core,何が起きた？,**二月革命**で皇帝が退位し、**十月革命**でレーニン率いるボリシェヴィキが政権を掌握した。内戦を経て世界初の社会主義国家ソ連が成立した。,二月革命|十月革命,「ロシア革命」について説明せよ。,1917年、戦争と専制への不満から**二月革命**で帝政が崩壊し、**十月革命**でレーニン率いるボリシェヴィキが政権を握り、ソ連成立へつながった革命。,二月革命|十月革命,前提>第一次世界大戦||事件>二月革命||事件>十月革命||結果>ソ連,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/11-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Russian+Revolution,単一資料確認
大学受験・最重要,WH-000076,71,大学受験・最重要,思想・主義,民族自決,みんぞくじけつ,民族自決の原則,近代,複数地域,ヨーロッパを中心に植民地を含む世界各地,国際政治上の提唱・適用期,1918〜1920年頃,1918,1920,1918,approximate_range,第一次世界大戦末から講和体制形成期までを設定,3,time,広く掲げられたのはいつ？,1918〜1920年頃,,place,主にどこに適用された？,主にヨーロッパの旧帝国領に適用され、植民地にも大きな期待を生んだ。,,core,どんな考え？,民族が自ら所属する国家や政治体制を決めるべきだという原則。**ウィルソン**が提唱したが適用は限定的で、植民地民族運動を刺激した。,ウィルソン,,,,,「民族自決」について説明せよ。,1918年頃、**ウィルソン**が掲げた、民族が自ら国家や政治体制を選ぶべきだという原則。ヨーロッパでは一部適用されたが、植民地への適用は限定された。,ウィルソン,提唱>ウィルソン||前提>第一次世界大戦||影響>ヴェルサイユ体制||影響>脱植民地化,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/12-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Self-determination,単一資料確認
大学受験・最重要,WH-000077,72,大学受験・最重要,思想・主義,ファシズム,ふぁしずむ,,現代,ヨーロッパ,イタリアを中心にヨーロッパ,政治運動・支配期,1919〜1945年,1919,1945,1919,exact_range,イタリア戦闘者ファッシ結成から第二次世界大戦終結まで,3,time,勢力を持ったのはいつ？,1919〜1945年,,place,どこで成立した？,第一次世界大戦後のイタリアで成立し、ヨーロッパ各地へ影響した。,,core,どんな考え？,議会制民主主義・自由主義・社会主義を否定し、強力な指導者・一党独裁・国家と民族の優越・暴力的動員を重視した。**ムッソリーニ**が代表例。,ムッソリーニ,,,,,「ファシズム」について説明せよ。,1919〜1945年、イタリアで**ムッソリーニ**が主導し、議会制民主主義を否定して、強力な指導者・一党独裁・国家主義・暴力的動員を重視した思想と体制。,ムッソリーニ,関係人物>ムッソリーニ||批判>自由主義||対立>社会主義||影響>ナチズム,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/12-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Fascism,単一資料確認
大学受験・最重要,WH-000078,69,大学受験・最重要,制度・政策・法律,ヴェルサイユ体制,べるさいゆたいせい,ベルサイユ体制,現代,複数地域,ヨーロッパを中心とする第一次世界大戦後の国際秩序,国際秩序の主要期間,1919〜1939年,1919,1939,1919,exact_range,パリ講和会議・ヴェルサイユ条約から第二次世界大戦開始まで,3,time,成立し機能したのはいつ？,1919〜1939年,,place,どこに関係する体制？,ヨーロッパを中心とする第一次世界大戦後の国際秩序。,,definition,どんな体制？,**ヴェルサイユ条約**などで敗戦国の領土・軍備を制限し、民族自決と**国際連盟**による集団安全保障を掲げたが、敗戦国や植民地の不満を残した。,ヴェルサイユ条約|国際連盟,,,,,「ヴェルサイユ体制」について説明せよ。,1919〜1939年、**ヴェルサイユ条約**を中心に作られ、敗戦国の制限、民族自決、**国際連盟**による集団安全保障を掲げた戦後秩序。,ヴェルサイユ条約|国際連盟,前提>第一次世界大戦||条約>ヴェルサイユ条約||組織>国際連盟||崩壊>第二次世界大戦,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/12-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Versailles+system,単一資料確認
大学受験・最重要,WH-000079,70,大学受験・最重要,組織・政党,国際連盟,こくさいれんめい,,現代,世界,ジュネーヴを本部とする国際組織,活動期間,1920〜1946年,1920,1946,1920,exact_range,発足から正式解散まで,3,time,活動したのはいつ？,1920〜1946年,,place,本部はどこ？,スイスのジュネーヴ。,,core,何をした？,第一次世界大戦後に**集団安全保障**と国際協調を目指したが、アメリカ不参加、全会一致制、軍事的強制力の弱さから侵略を止められなかった。,集団安全保障,,,,,「国際連盟」について説明せよ。,1920〜1946年、ジュネーヴを本部に**集団安全保障**を目指した国際組織。アメリカ不参加と強制力不足により侵略を防げず、のちに国際連合へ引き継がれた。,集団安全保障,前提>ヴェルサイユ体制||制度>集団安全保障||弱点>アメリカ不参加||継承>国際連合,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/12-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=League+of+Nations,単一資料確認
大学受験・最重要,WH-000080,73,大学受験・最重要,思想・主義,ナチズム,なちずむ,国家社会主義,現代,ヨーロッパ,ドイツと占領下ヨーロッパ,政治運動・支配期,1920〜1945年,1920,1945,1920,exact_range,ナチ党成立から第三帝国崩壊まで,3,time,勢力を持ったのはいつ？,1920〜1945年,,place,どこで成立し支配した？,ドイツで成立し、占領下ヨーロッパへ支配を広げた。,,core,どんな考え？,**ヒトラー**の指導者原理、一党独裁、反共産主義、軍国主義、領土拡張、**反ユダヤ主義**と人種主義を結びつけた思想・体制。,ヒトラー|反ユダヤ主義,,,,,「ナチズム」について説明せよ。,1920〜1945年のドイツで、**ヒトラー**を絶対的指導者とし、一党独裁・軍国主義・領土拡張・**反ユダヤ主義**と人種主義を進めた思想と体制。,ヒトラー|反ユダヤ主義,関係人物>ヒトラー||思想>反ユダヤ主義||結果>第二次世界大戦||結果>ホロコースト,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/12-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Nazism,単一資料確認
大学受験・最重要,WH-000081,74,大学受験・最重要,事件・革命,世界恐慌,せかいきょうこう,大恐慌,現代,世界,アメリカを起点にヨーロッパ・ラテンアメリカ・アジア,世界的不況期,1929〜1939年頃,1929,1939,1929,approximate_range,ニューヨーク株式市場暴落から第二次世界大戦前後の回復まで,4,time,始まって世界に広がったのはいつ？,1929〜1939年頃,,place,どこから広がった？,アメリカからヨーロッパ・ラテンアメリカ・アジアへ広がった。,,cause,なぜ起きた？,過剰生産、所得格差、投機、信用膨張、国際金融の不安定さが重なり、1929年の株価暴落で銀行破綻と需要減少が連鎖した。,,core,何が起きた？,失業と貿易縮小が世界に広がり、各国は保護貿易・国家介入を強めた。アメリカの**ニューディール**や、ドイツ・日本の軍国主義化を促した。,ニューディール,「世界恐慌」について説明せよ。,1929年のアメリカ株価暴落から銀行破綻・需要減少・貿易縮小が世界へ波及し、大量失業を生んで、**ニューディール**と各国の国家介入・軍国主義化を促した恐慌。,ニューディール,原因>株価暴落||結果>大量失業||政策>ニューディール||影響>ナチズム,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/12-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Great+Depression,単一資料確認
大学受験・最重要,WH-000082,75,大学受験・最重要,制度・政策・法律,ニューディール,にゅーでぃーる,ニューディール政策,現代,北アメリカ,アメリカ合衆国,主要実施期,1933〜1939年,1933,1939,1933,exact_range,ローズヴェルト就任から第二次世界大戦前までの主要政策期,3,time,実施されたのはいつ？,1933〜1939年,,place,どこで行われた？,アメリカ合衆国。,,definition,どんな政策？,**フランクリン＝ローズヴェルト**が世界恐慌に対し、銀行救済、公共事業、農工業調整、社会保障、労働者保護など政府の経済介入を強めた政策。,フランクリン＝ローズヴェルト,,,,,「ニューディール」について説明せよ。,1933〜1939年、**フランクリン＝ローズヴェルト**が世界恐慌に対応して、銀行救済・公共事業・社会保障・労働者保護など政府の経済介入を強めた政策。,フランクリン＝ローズヴェルト,原因>世界恐慌||関係人物>フランクリン＝ローズヴェルト||政策>公共事業||制度>社会保障,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/12-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=New+Deal,単一資料確認
大学受験・最重要,WH-000083,3,大学受験・最重要,戦争,第二次世界大戦,だいにじせかいたいせん,第2次世界大戦,現代,世界,ヨーロッパ・北アフリカ・大西洋・アジア太平洋,戦争期間,1939〜1945年,1939,1945,1939,exact_range,ドイツのポーランド侵攻から枢軸国の降伏まで,4,time,戦われたのはいつ？,1939〜1945年,,place,主な舞台はどこ？,ヨーロッパ・北アフリカ・大西洋・アジア太平洋。,,cause,なぜ起きた？,ヴェルサイユ体制への不満、世界恐慌、ファシズム諸国の膨張、宥和政策、国際連盟の無力が重なり、ドイツのポーランド侵攻で欧州戦争が始まった。,,core,何が起きた？,枢軸国と連合国が総力戦を行い、**ホロコースト**や都市爆撃・原子爆弾で民間人にも甚大な被害が出た。枢軸国敗北後、**国際連合**と冷戦秩序が生まれた。,ホロコースト|国際連合,「第二次世界大戦」について説明せよ。,1939〜1945年、ファシズム諸国の膨張から始まり、世界規模の総力戦となって**ホロコースト**と大量の民間人犠牲を生み、枢軸国敗北後に**国際連合**と冷戦へつながった戦争。,ホロコースト|国際連合,前提>ヴェルサイユ体制||原因>ナチズム||事件>ホロコースト||結果>国際連合,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/13-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=World+War+II,単一資料確認
大学受験・最重要,WH-000084,76,大学受験・最重要,事件・革命,ホロコースト,ほろこーすと,,現代,ヨーロッパ,ナチス・ドイツと占領下ヨーロッパ,組織的大量虐殺期,1941〜1945年,1941,1945,1941,exact_range,ユダヤ人絶滅政策の本格化からナチス・ドイツ崩壊まで,4,core,何が起きた？,ユダヤ人約600万人を中心に、ロマ、障害者、同性愛者、政治犯などが、銃殺・強制労働・**絶滅収容所**で組織的に殺害された。,絶滅収容所,time,組織的な大量虐殺が行われたのはいつ？,1941〜1945年,,place,どこ？,ナチス・ドイツと占領下ヨーロッパ。,,cause,なぜ起きた？,ナチズムの**反ユダヤ主義**と人種主義が、独裁国家の官僚機構・戦争・占領政策と結びついた。,反ユダヤ主義,「ホロコースト」について説明せよ。,1941〜1945年、ナチズムの**反ユダヤ主義**と人種主義に基づき、占領下ヨーロッパでユダヤ人約600万人などを**絶滅収容所**等で組織的に殺害した大量虐殺。,反ユダヤ主義|絶滅収容所,原因>ナチズム||思想>反ユダヤ主義||施設>絶滅収容所||影響>人権保障,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/13-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Holocaust,単一資料確認
大学受験・最重要,WH-000085,77,大学受験・最重要,組織・政党,国際連合,こくさいれんごう,UN,現代,世界,ニューヨーク本部を中心とする世界規模,活動期間,1945年〜現在,1945,2026,1945,historical_period,1945年発足から現在まで継続するため2026年を終点に設定,3,time,発足したのはいつ？,1945年,,place,本部はどこ？,アメリカ合衆国ニューヨーク。,,core,何をする組織？,国際平和と安全、人権、開発、国際協力を目的とする。**安全保障理事会**には五つの常任理事国があり、拒否権を持つ。,安全保障理事会,,,,,「国際連合」について説明せよ。,1945年に発足し、ニューヨークに本部を置き、国際平和・人権・開発・国際協力を進める組織。**安全保障理事会**の常任理事国は拒否権を持つ。,安全保障理事会,前身>国際連盟||成立>国際連合憲章||組織>安全保障理事会||関係>冷戦,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/14-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=United+Nations,単一資料確認
大学受験・最重要,WH-000086,78,大学受験・最重要,運動,脱植民地化,だつしょくみんちか,デコロナイゼーション,現代,複数地域,アジア・アフリカ・西アジア・カリブ海,主要独立期,1945〜1975年頃,1945,1975,1945,approximate_range,第二次世界大戦後からポルトガル植民地独立までの主要期を設定,4,time,急速に進んだのはいつ？,1945〜1975年頃,,place,どこ？,アジア・アフリカ・西アジア・カリブ海。,,cause,なぜ進んだ？,植民地民族運動の成長、欧州列強の戦争による弱体化、民族自決、米ソの反植民地主義的圧力、国際連合の存在が重なった。,,core,何が起きた？,インド・インドネシア・アフリカ諸国などが独立し、**第三世界**が形成された。一方、人工的国境・経済従属・内戦などの課題も残った。,第三世界,「脱植民地化」について説明せよ。,1945〜1975年頃、民族運動と欧州列強の弱体化を背景に、アジア・アフリカ諸国が独立し、**第三世界**を形成した一方、国境・経済従属・内戦の問題を残した。,第三世界,前提>民族自決||支援>国際連合||会議>バンドン会議||結果>第三世界,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/14-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Decolonization,単一資料確認
大学受験・最重要,WH-000087,5,大学受験・最重要,時代・歴史区分,冷戦,れいせん,,現代,世界,アメリカとソ連を中心とする世界規模,対立期間,1947〜1991年,1947,1991,1947,exact_range,トルーマン・ドクトリン期からソ連解体まで,3,time,続いたのはいつ？,1947〜1991年,,place,どこ？,アメリカとソ連を中心とする世界規模。,,core,何が起きた？,資本主義陣営と社会主義陣営が軍事同盟・核軍拡・経済援助・宣伝・代理戦争で競争した。米ソは直接全面戦争を避けたが、**朝鮮戦争**や**ベトナム戦争**が起きた。,朝鮮戦争|ベトナム戦争,,,,,「冷戦」について説明せよ。,1947〜1991年、アメリカ中心の資本主義陣営とソ連中心の社会主義陣営が、核軍拡・同盟・援助・代理戦争で世界的に対立した時代。**朝鮮戦争**や**ベトナム戦争**が起きた。,朝鮮戦争|ベトナム戦争,主体>アメリカ||主体>ソ連||戦争>朝鮮戦争||終結>ソ連解体,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/14-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Cold+War,単一資料確認
大学受験・最重要,WH-000088,79,大学受験・最重要,国家・王朝,中華人民共和国,ちゅうかじんみんきょうわこく,中国,現代,東アジア,中国,存続期間,1949年〜現在,1949,2026,1949,historical_period,1949年建国から現在まで継続するため2026年を終点に設定,3,time,成立したのはいつ？,1949年,,place,どこ？,中国。,,core,何が起きて成立した？,国共内戦で**中国共産党**が勝利し、**毛沢東**が建国を宣言した。社会主義化を進め、のちに改革開放で市場経済的要素を導入した。,中国共産党|毛沢東,,,,,「中華人民共和国」について説明せよ。,1949年、国共内戦に勝利した**中国共産党**の**毛沢東**が建国を宣言した社会主義国家。のちに改革開放で市場経済的要素を導入した。,中国共産党|毛沢東,前提>辛亥革命||主体>中国共産党||関係人物>毛沢東||政策>改革開放,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/14-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=People%27s+Republic+of+China,単一資料確認
大学受験・最重要,WH-000089,80,大学受験・最重要,戦争,朝鮮戦争,ちょうせんせんそう,,現代,東アジア,朝鮮半島,戦争期間,1950〜1953年,1950,1953,1950,exact_range,北朝鮮の南進から休戦協定まで,4,time,戦われたのはいつ？,1950〜1953年,,place,主な舞台はどこ？,朝鮮半島。,,cause,なぜ起きた？,日本敗戦後に北緯38度線を境に米ソが分割占領し、南北に別々の政府が成立した中で、北朝鮮が武力統一を目指して南進した。,,core,何が起きた？,国連軍を主力とするアメリカ側と、中国人民志願軍が支える北朝鮮側が戦い、1953年に休戦した。南北分断は固定化された。,,「朝鮮戦争」について説明せよ。,1950〜1953年、分断された朝鮮半島で北朝鮮が南進し、アメリカ中心の国連軍と中国人民志願軍が介入した戦争。休戦後も南北分断が固定化された。,,前提>冷戦||主体>国連軍||主体>中国人民志願軍||結果>南北分断,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/14-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Korean+War,単一資料確認
大学受験・最重要,WH-000090,83,大学受験・最重要,運動,ヨーロッパ統合,よーろっぱとうごう,欧州統合,現代,ヨーロッパ,西ヨーロッパから欧州連合加盟地域,主要統合過程,1951年〜現在,1951,2026,1951,historical_period,欧州石炭鉄鋼共同体設立から現在まで継続するため2026年を終点に設定,3,time,本格的に始まったのはいつ？,1951年以降,,place,どこ？,西ヨーロッパから欧州全域へ拡大した。,,core,何が進んだ？,戦争再発防止と経済復興のため、**欧州石炭鉄鋼共同体**、EECを経て、1993年に**欧州連合**が発足し、市場・通貨・政策協力を深めた。,欧州石炭鉄鋼共同体|欧州連合,,,,,「ヨーロッパ統合」について説明せよ。,1951年の**欧州石炭鉄鋼共同体**から始まり、EECを経て1993年に**欧州連合**を発足させ、戦争防止と市場・通貨・政策協力を進めた統合過程。,欧州石炭鉄鋼共同体|欧州連合,成立>欧州石炭鉄鋼共同体||継承>EEC||成立>欧州連合||目的>戦争防止,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/15-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=European+integration,単一資料確認
大学受験・最重要,WH-000091,82,大学受験・最重要,条約・会議,バンドン会議,ばんどんかいぎ,アジア・アフリカ会議,現代,東南アジア,インドネシア・バンドンとアジア・アフリカ諸国,開催年,1955年,1955,1955,1955,exact_year,会議開催年を設定,3,time,開かれたのはいつ？,1955年,,place,どこで開かれた？,インドネシアのバンドン。,,core,何を決めた？,アジア・アフリカ29か国が植民地主義反対、平和共存、人種差別反対を確認し、米ソいずれにも従属しない**第三世界**と非同盟の連帯を示した。,第三世界,,,,,「バンドン会議」について説明せよ。,1955年、インドネシアのバンドンでアジア・アフリカ29か国が開き、植民地主義・人種差別への反対と平和共存を掲げ、**第三世界**の連帯を示した会議。,第三世界,前提>脱植民地化||参加>アジア・アフリカ諸国||思想>平和共存||影響>非同盟運動,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/14-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Bandung+Conference,単一資料確認
大学受験・最重要,WH-000092,81,大学受験・最重要,戦争,ベトナム戦争,べとなむせんそう,,現代,東南アジア,ベトナム・インドシナ半島,主要戦争期間,1955〜1975年,1955,1975,1955,exact_range,南北分断後の戦争開始からサイゴン陥落まで,4,time,戦われたのはいつ？,1955〜1975年,,place,主な舞台はどこ？,ベトナムを中心とするインドシナ半島。,,cause,なぜ起きた？,フランス撤退後の南北分断と統一問題が、冷戦下の共産主義封じ込め政策と結びついた。,,core,何が起きた？,北ベトナムと南ベトナム解放民族戦線に対しアメリカが大規模介入したが撤退し、1975年に北側が勝利してベトナムが統一された。,,「ベトナム戦争」について説明せよ。,1955〜1975年、ベトナム統一問題が冷戦と結びつき、アメリカが南ベトナムを支援して大規模介入したが撤退し、北側の勝利で統一された戦争。,,前提>冷戦||主体>北ベトナム||介入>アメリカ||結果>ベトナム統一,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/14-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Vietnam+War,単一資料確認
大学受験・最重要,WH-000093,85,大学受験・最重要,戦争,スエズ戦争,すえずせんそう,第二次中東戦争,現代,複数地域,エジプト・シナイ半島・スエズ運河,戦争年,1956年,1956,1956,1956,exact_year,エジプトの運河国有化から停戦・撤兵まで,4,time,戦われたのはいつ？,1956年,,place,主な舞台はどこ？,エジプトのスエズ運河・シナイ半島。,,cause,なぜ起きた？,エジプトの**ナセル**がスエズ運河を国有化し、権益を失うイギリス・フランスと安全保障を求めるイスラエルが軍事介入した。,ナセル,core,何が起きた？,米ソと国際連合の圧力で三国は撤兵し、エジプトの主権が守られた。英仏の帝国的影響力低下とアラブ民族主義の高揚を示した。,,「スエズ戦争」について説明せよ。,1956年、**ナセル**のスエズ運河国有化に対し、イギリス・フランス・イスラエルが侵攻したが、米ソと国際連合の圧力で撤退した戦争。,ナセル,原因>スエズ運河国有化||関係人物>ナセル||介入>イギリス・フランス・イスラエル||影響>アラブ民族主義,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/14-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Suez+Crisis,単一資料確認
大学受験・最重要,WH-000094,84,大学受験・最重要,事件・革命,キューバ革命,きゅーばかくめい,,現代,ラテンアメリカ,キューバ,革命成功年,1959年,1959,1959,1959,exact_year,バティスタ政権崩壊・革命政権成立年を設定,4,time,成功したのはいつ？,1959年,,place,どこ？,キューバ。,,cause,なぜ起きた？,バティスタ独裁、社会格差、アメリカ資本への経済依存に対する反発が強まった。,,core,何が起きた？,**フィデル＝カストロ**らがバティスタ政権を倒し、土地改革・国有化を進めて社会主義化し、アメリカと対立してソ連に接近した。,フィデル＝カストロ,「キューバ革命」について説明せよ。,1959年、独裁と格差への反発から**フィデル＝カストロ**らがバティスタ政権を倒し、社会主義化してアメリカと対立し、冷戦の焦点となった革命。,フィデル＝カストロ,関係人物>フィデル＝カストロ||前提>冷戦||政策>国有化||影響>キューバ危機,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/14-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Cuban+Revolution,単一資料確認
大学受験・最重要,WH-000095,86,大学受験・最重要,運動,文化大革命,ぶんかだいかくめい,プロレタリア文化大革命,現代,東アジア,中国,運動期間,1966〜1976年,1966,1976,1966,exact_range,毛沢東の発動から死去・四人組逮捕まで,4,time,行われたのはいつ？,1966〜1976年,,place,どこ？,中国。,,cause,なぜ起きた？,大躍進政策失敗後に影響力を失った**毛沢東**が、党内の実務派を「資本主義の道」と批判し、権力と革命路線を取り戻そうとした。,毛沢東,core,何が起きた？,学生中心の**紅衛兵**が指導者・知識人・文化財を攻撃し、党・教育・経済が混乱した。多数が迫害され、毛沢東死後に終結した。,紅衛兵,「文化大革命」について説明せよ。,1966〜1976年、**毛沢東**が党内実務派を排除するため若者を動員し、**紅衛兵**による迫害と文化破壊、教育・経済・政治の大混乱を生んだ運動。,毛沢東|紅衛兵,関係人物>毛沢東||主体>紅衛兵||前提>大躍進政策||結果>改革開放,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/15-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Cultural+Revolution,単一資料確認
大学受験・最重要,WH-000096,87,大学受験・最重要,事件・革命,石油危機,せきゆきき,オイルショック|石油ショック,現代,世界,西アジアの産油国と世界の工業国,第1次・第2次危機,1973〜1979年,1973,1979,1973,exact_range,第一次石油危機から第二次石油危機開始までを設定,4,time,大きな危機が起きたのはいつ？,1973〜1979年,,place,どこから世界へ影響した？,西アジアの産油国から世界の工業国へ。,,cause,なぜ起きた？,1973年の第四次中東戦争でアラブ産油国が石油戦略を用い、1979年にはイラン革命で供給不安が起きた。,,core,何が起きた？,原油価格が急騰し、物価上昇と不況が同時に進む**スタグフレーション**を招き、省エネ・代替エネルギー・産業構造転換を促した。,スタグフレーション,「石油危機」について説明せよ。,1973〜1979年、中東戦争とイラン革命を背景に原油価格が急騰し、世界経済に**スタグフレーション**を起こして、省エネと産業構造転換を促した危機。,スタグフレーション,原因>第四次中東戦争||原因>イラン革命||結果>スタグフレーション||影響>省エネルギー,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/15-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Oil+crisis+1973+1979,単一資料確認
大学受験・最重要,WH-000097,88,大学受験・最重要,事件・革命,イラン革命,いらんかくめい,イスラーム革命,現代,西アジア,イラン,革命年,1979年,1979,1979,1979,exact_year,パフラヴィー朝崩壊・イスラーム共和国成立年を設定,4,time,起きたのはいつ？,1979年,,place,どこ？,イラン。,,cause,なぜ起きた？,国王の独裁、急速な西欧化、格差、秘密警察の弾圧、アメリカとの密接な関係に、宗教勢力・左派・市民が反発した。,,core,何が起きた？,**ホメイニ**を指導者とする革命でパフラヴィー朝が倒れ、イスラーム法学者が最高権力を持つ**イラン＝イスラーム共和国**が成立した。,ホメイニ|イラン＝イスラーム共和国,「イラン革命」について説明せよ。,1979年、国王独裁と西欧化への反発から**ホメイニ**を中心にパフラヴィー朝を倒し、宗教指導者が最高権力を持つ**イラン＝イスラーム共和国**を成立させた革命。,ホメイニ|イラン＝イスラーム共和国,関係人物>ホメイニ||滅亡>パフラヴィー朝||成立>イラン＝イスラーム共和国||影響>石油危機,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/15-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Iranian+Revolution,単一資料確認
大学受験・最重要,WH-000098,91,大学受験・最重要,経済・交易,グローバル化,ぐろーばるか,グローバリゼーション,現代,世界,世界規模,急速な進展期,1980年代〜現在,1980,2026,1980,historical_period,情報通信・金融自由化が加速した1980年代から現在までを設定,3,time,急速に進んだのはいつ？,1980年代〜現在,,place,どこ？,世界規模。,,core,何が進んだ？,貿易・金融・企業活動・情報・人の移動が国境を越えて結びつき、**多国籍企業**と国際分業、インターネットが拡大した。成長と同時に格差・環境・文化摩擦も生んだ。,多国籍企業,,,,,「グローバル化」について説明せよ。,1980年代以降、貿易・金融・企業・情報・人の移動が国境を越えて結びつき、**多国籍企業**・国際分業・インターネットを拡大させた一方、格差や環境問題も深めた動き。,多国籍企業,主体>多国籍企業||技術>インターネット||制度>自由貿易||課題>世界的格差,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/15-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Globalization,単一資料確認
大学受験・最重要,WH-000099,89,大学受験・最重要,事件・革命,ベルリンの壁崩壊,べるりんのかべほうかい,,現代,ヨーロッパ,ベルリン・東西ドイツ,事件発生年,1989年,1989,1989,1989,exact_year,国境開放により壁が事実上機能を失った年を設定,4,time,起きたのはいつ？,1989年,,place,どこ？,ドイツのベルリン。,,cause,なぜ起きた？,東欧民主化、ソ連のゴルバチョフ改革、東ドイツ市民の大量流出と抗議運動が体制を動揺させ、国境開放発表の混乱で検問所が開いた。,,core,何が起きた？,東西ベルリンを隔てた壁が事実上開放され、翌1990年の**ドイツ統一**と東欧社会主義体制崩壊、冷戦終結を象徴した。,ドイツ統一,「ベルリンの壁崩壊」について説明せよ。,1989年、東欧民主化と東ドイツ市民運動を背景にベルリンの壁が開放され、1990年の**ドイツ統一**と冷戦終結を象徴した事件。,ドイツ統一,前提>冷戦||原因>東欧民主化||結果>ドイツ統一||影響>ソ連解体,"OpenStax『World History Volume 2, from 1400』｜https://openstax.org/books/world-history-volume-2/pages/15-introduction",World History Encyclopedia検索｜https://www.worldhistory.org/search/?q=Fall+of+the+Berlin+Wall,単一資料確認
