dataset_label,item_id,importance_rank,difficulty_label,unit,subunit,item,reading,aliases,prerequisite_ids,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
生物基礎_Deck1_最重要骨格,BB-000221,221,Deck1・最重要骨格,ヒトの体の調節,情報の伝達,交感神経による瞳孔拡大,こうかんしんけいによるどうこうかくだい,なし,BB-000053,BB-000221-C01,relation,交感神経と瞳孔,交感神経が優位になると、瞳孔は拡大するか縮小するか。,拡大する,拡大する｜開く,緊張時や活動時には交感神経により瞳孔が拡大する。,副交感神経による瞳孔縮小,交感神経は瞳孔を拡大し、副交感神経は縮小させる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,交感神経=こうかんしんけい
生物基礎_Deck1_最重要骨格,BB-000222,222,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,亜高山帯針葉樹林の代表種,あこうざんたいしんようじゅりんのだいひょうしゅ,なし,BB-000195,BB-000222-C01,component,亜高山帯針葉樹林の代表樹種,日本の亜高山帯針葉樹林にみられる代表的な樹木を二つ答えよ。,シラビソ・コメツガ,シラビソ・コメツガ｜シラビソとコメツガ｜コメツガ・シラビソ｜コメツガとシラビソ,シラビソとコメツガは、本州中部などの亜高山帯を代表する針葉樹である。,高山帯の代表種,亜高山帯はシラビソ・コメツガ、高山帯はハイマツなどが代表的。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,亜高山帯=あこうざんたい｜針葉樹林=しんようじゅりん
生物基礎_Deck1_最重要骨格,BB-000223,223,Deck1・最重要骨格,生物の特徴,生物とエネルギー,最適pH,さいてきぺーはー,なし,BB-000019,BB-000223-C01,identify,ある酵素の反応速度が最も大きくなるpHを何というか,ある酵素の反応速度が最も大きくなるpHを何というか。,最適pH,最適pH,酵素ごとに最適pHが異なり、極端なpHでは活性が低下することがある。,最適温度,最適pHは酸性・アルカリ性、最適温度は温度の条件である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,最適pH=さいてきぺーはー｜酵素=こうそ
生物基礎_Deck1_最重要骨格,BB-000224,224,Deck1・最重要骨格,ヒトの体の調節,情報の伝達,交感神経による気管支拡張,こうかんしんけいによるきかんしかくちょう,なし,BB-000053,BB-000224-C01,relation,交感神経と気管支,交感神経が優位になると、気管支は拡張するか収縮するか。,拡張する,拡張する｜広がる,活動時に空気を取り込みやすくするため、気管支は拡張する。,副交感神経による気管支収縮,交感神経は気管支を拡張し、副交感神経は収縮させる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,交感神経=こうかんしんけい
生物基礎_Deck1_最重要骨格,BB-000225,225,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,高山帯の代表種,こうざんたいのだいひょうしゅ,なし,BB-000210,BB-000225-C01,relation,高山帯の代表植物,日本の高山帯を代表する低木は何か。,ハイマツ,ハイマツ,ハイマツは森林限界より上の厳しい環境に適応した低木である。,亜高山帯針葉樹林の代表種,高山帯はハイマツ、亜高山帯針葉樹林はシラビソやコメツガが代表的。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,森林限界=しんりんげんかい｜高山帯=こうざんたい
生物基礎_Deck1_最重要骨格,BB-000226,226,Deck1・最重要骨格,生物の特徴,生物とエネルギー,カタラーゼ,かたらーぜ,なし,BB-000019｜BB-000208,BB-000226-C01,identify,過酸化水素を水と酸素に分解する酵素は何か,過酸化水素を水と酸素に分解する酵素は何か。,カタラーゼ,カタラーゼ,カタラーゼは肝臓や多くの生物細胞に存在し、有害な過酸化水素の分解に関わる。,過酸化水素,カタラーゼは酵素、過酸化水素はその基質である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,カタラーゼ=かたらーぜ｜過酸化水素=かさんかすいそ｜細胞=さいぼう｜肝臓=かんぞう｜酵素=こうそ｜酸素=さんそ
生物基礎_Deck1_最重要骨格,BB-000227,227,Deck1・最重要骨格,ヒトの体の調節,情報の伝達,交感神経による消化管抑制,こうかんしんけいによるしょうかかんよくせい,なし,BB-000053,BB-000227-C01,relation,交感神経と消化管運動,交感神経が優位になると、消化管の運動は促進されるか抑制されるか。,抑制される,抑制される｜弱まる,活動時には消化より筋肉や心臓への対応が優先され、消化管運動が抑制される。,副交感神経による消化管促進,交感神経は消化管を抑制し、副交感神経は促進する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,交感神経=こうかんしんけい
生物基礎_Deck1_最重要骨格,BB-000228,228,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,方形区法,ほうけいくほう,コドラート法,なし,BB-000228-C01,identify,調査地に一定面積の方形区を置き、その中の植物種や被度などを調べる植生調査法を何というか,調査地に一定面積の方形区を置き、その中の植物種や被度などを調べる植生調査法を何というか。,方形区法,方形区法｜コドラート法,複数の方形区を調べることで、各種の被度や頻度を求められる。,標識再捕法,方形区法は主に移動しない植物、標識再捕法は移動する動物の個体数推定に用いる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜環境省 生物多様性センター「植生調査」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.biodic.go.jp/kiso/vg/vg_kiso.html,方形区法=ほうけいくほう｜植生=しょくせい｜被度=ひど｜頻度=ひんど
生物基礎_Deck1_最重要骨格,BB-000229,229,Deck1・最重要骨格,生物の特徴,生物とエネルギー,過酸化水素,かさんかすいそ,なし,BB-000226,BB-000229-C01,identify,カタラーゼによって水と酸素へ分解される物質は何か,カタラーゼによって水と酸素へ分解される物質は何か。,過酸化水素,過酸化水素,過酸化水素は細胞に有害になり得るため、カタラーゼなどで分解される。,カタラーゼ,過酸化水素は基質、カタラーゼはそれを分解する酵素である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,カタラーゼ=かたらーぜ｜過酸化水素=かさんかすいそ｜細胞=さいぼう｜酸素=さんそ
生物基礎_Deck1_最重要骨格,BB-000230,230,Deck1・最重要骨格,ヒトの体の調節,情報の伝達,副交感神経による心拍抑制,ふくこうかんしんけいによるしんぱくよくせい,なし,BB-000056,BB-000230-C01,relation,副交感神経と心拍数,副交感神経が心臓に作用すると、心拍数は増加するか減少するか。,減少する,減少する｜下がる｜少なくなる,安静時には副交感神経により心拍が抑えられる。,交感神経による心拍促進,副交感神経は心拍を抑制し、交感神経は促進する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜大学入試センター「令和7年度大学入学共通テスト 生物基礎」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005960.pdf&n=2025_op_37_seibutsukiso.pdf,副交感神経=ふくこうかんしんけい
生物基礎_Deck1_最重要骨格,BB-000231,231,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,被度,ひど,なし,BB-000228,BB-000231-C01,identify,方形区を上から見たとき、ある植物種が地表を覆う割合を何というか,方形区を上から見たとき、ある植物種が地表を覆う割合を何というか。,被度,被度,被度は群落内でその種が占める量の大きさを表す。,頻度,被度は覆う面積の割合、頻度は調査した方形区のうち出現した区画の割合である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜環境省 生物多様性センター「植生調査」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.biodic.go.jp/kiso/vg/vg_kiso.html,方形区=ほうけいく｜被度=ひど
生物基礎_Deck1_最重要骨格,BB-000232,232,Deck1・最重要骨格,生物の特徴,生物とエネルギー,ATPの加水分解,えーてぃーぴーのかすいぶんかい,なし,BB-000007,BB-000232-C01,identify,ATPが水と反応してADPとリン酸になり、エネルギーを放出する反応を何というか,ATPが水と反応してADPとリン酸になり、エネルギーを放出する反応を何というか。,ATPの加水分解,ATPの加水分解,ATPの加水分解で放出されたエネルギーが生命活動に利用される。,ATP合成,加水分解はATPを分解してエネルギーを放出し、ATP合成はエネルギーを蓄える。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,ATPの加水分解=えーてぃーぴーのかすいぶんかい｜生命活動=せいめいかつどう｜リン酸=りんさん
生物基礎_Deck1_最重要骨格,BB-000233,233,Deck1・最重要骨格,ヒトの体の調節,情報の伝達,副交感神経による消化管促進,ふくこうかんしんけいによるしょうかかんそくしん,なし,BB-000056,BB-000233-C01,relation,副交感神経と消化管運動,副交感神経が優位になると、消化管の運動は促進されるか抑制されるか。,促進される,促進される｜活発になる,安静時には副交感神経が消化管の運動や消化液分泌を促進する。,交感神経による消化管抑制,副交感神経は消化管を促進し、交感神経は抑制する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,副交感神経=ふくこうかんしんけい
生物基礎_Deck1_最重要骨格,BB-000234,234,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,頻度,ひんど,なし,BB-000228,BB-000234-C01,identify,調査した方形区のうち、ある植物種が出現した方形区の割合を何というか,調査した方形区のうち、ある植物種が出現した方形区の割合を何というか。,頻度,頻度,頻度が高い種は、調査地内に広く分布していると考えられる。,被度,頻度は出現区画の割合、被度は地表を覆う面積の割合である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜環境省 生物多様性センター「植生調査」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.biodic.go.jp/kiso/vg/vg_kiso.html,方形区=ほうけいく｜頻度=ひんど
生物基礎_Deck1_最重要骨格,BB-000235,235,Deck1・最重要骨格,生物の特徴,生物とエネルギー,ADP,えーでぃーぴー,アデノシン二リン酸,BB-000007,BB-000235-C01,identify,ATPからリン酸が一つ外れたときに生じる物質は何か,ATPからリン酸が一つ外れたときに生じる物質は何か。,ADP,ADP｜アデノシン二リン酸,ADPにリン酸が結合するとATPが再合成される。,ATP,ADPはリン酸が二つ、ATPは三つ結合した形である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,リン酸=りんさん
生物基礎_Deck1_最重要骨格,BB-000236,236,Deck1・最重要骨格,ヒトの体の調節,免疫,生体防御,せいたいぼうぎょ,なし,なし,BB-000236-C01,identify,病原体や異物の侵入を防ぎ、侵入後に排除する体の仕組み全体を何というか,病原体や異物の侵入を防ぎ、侵入後に排除する体の仕組み全体を何というか。,生体防御,生体防御,皮膚・粘膜による防御、自然免疫、獲得免疫が連携する。,免疫,生体防御は侵入防止まで含む広い概念、免疫は主に侵入後の認識・排除の仕組みを指す。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,獲得免疫=かくとくめんえき｜生体防御=せいたいぼうぎょ｜自然免疫=しぜんめんえき｜皮膚=ひふ｜粘膜=ねんまく
生物基礎_Deck1_最重要骨格,BB-000237,237,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,相対被度,そうたいひど,なし,BB-000231,BB-000237-C01,formula,相対被度の式,ある種の被度合計が全種の被度合計に占める割合を求める式を答えよ。,その種の被度合計÷全種の被度合計×100,その種の被度合計÷全種の被度合計×100｜（その種の被度合計／全種の被度合計）×100,相対被度は群落全体の中で、その種が覆う面積の相対的な大きさを表す。,相対頻度,相対被度は被度の比、相対頻度は頻度の比である。,相対被度（%）＝その種の被度合計÷全種の被度合計×100,%,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜環境省 生物多様性センター「植生調査」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.biodic.go.jp/kiso/vg/vg_kiso.html,相対被度=そうたいひど
生物基礎_Deck1_最重要骨格,BB-000238,238,Deck1・最重要骨格,生物の特徴,生物とエネルギー,リン酸,りんさん,なし,BB-000007｜BB-000235,BB-000238-C01,identify,ATPがADPへ分解されるとき、ADPとともに生じる成分は何か,ATPがADPへ分解されるとき、ADPとともに生じる成分は何か。,リン酸,リン酸,ADPにリン酸が結合してATPになることで、エネルギーが蓄えられる。,ADP,リン酸はATPを構成する成分、ADPはアデノシンにリン酸が二つ結合した物質である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,リン酸=りんさん
生物基礎_Deck1_最重要骨格,BB-000239,239,Deck1・最重要骨格,ヒトの体の調節,免疫,物理的防御,ぶつりてきぼうぎょ,なし,BB-000236,BB-000239-C01,identify,皮膚や粘膜が壁となり、病原体の侵入を物理的に妨げる防御を何というか,皮膚や粘膜が壁となり、病原体の侵入を物理的に妨げる防御を何というか。,物理的防御,物理的防御,皮膚の角質層や気道の粘液・繊毛などが侵入を防ぐ。,化学的防御,物理的防御は壁や排出、化学的防御は分泌物などの化学作用で病原体を抑える。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,物理的防御=ぶつりてきぼうぎょ｜皮膚=ひふ｜粘膜=ねんまく
生物基礎_Deck1_最重要骨格,BB-000240,240,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,相対頻度,そうたいひんど,なし,BB-000234,BB-000240-C01,formula,相対頻度の式,ある種の頻度が全種の頻度合計に占める割合を求める式を答えよ。,その種の頻度÷全種の頻度合計×100,その種の頻度÷全種の頻度合計×100｜（その種の頻度／全種の頻度合計）×100,相対頻度は群落全体の中で、その種がどれほど広く出現するかを相対的に表す。,相対被度,相対頻度は頻度の比、相対被度は被度の比である。,相対頻度（%）＝その種の頻度÷全種の頻度合計×100,%,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜環境省 生物多様性センター「植生調査」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.biodic.go.jp/kiso/vg/vg_kiso.html,相対頻度=そうたいひんど
生物基礎_Deck1_最重要骨格,BB-000241,241,Deck1・最重要骨格,生物の特徴,生物とエネルギー,ATP合成,えーてぃーぴーごうせい,なし,BB-000007｜BB-000235｜BB-000238,BB-000241-C01,identify,ADPとリン酸からATPをつくり、エネルギーを蓄える反応を何というか,ADPとリン酸からATPをつくり、エネルギーを蓄える反応を何というか。,ATP合成,ATP合成,呼吸や光合成で得たエネルギーの一部がATP合成に使われる。,ATPの加水分解,ATP合成はエネルギーを蓄え、加水分解はエネルギーを放出する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,ATP合成=えーてぃーぴーごうせい｜リン酸=りんさん｜光合成=こうごうせい｜呼吸=こきゅう
生物基礎_Deck1_最重要骨格,BB-000242,242,Deck1・最重要骨格,ヒトの体の調節,免疫,化学的防御,かがくてきぼうぎょ,なし,BB-000236,BB-000242-C01,identify,リゾチームや胃酸などの化学作用によって病原体を排除・抑制する防御を何というか,リゾチームや胃酸などの化学作用によって病原体を排除・抑制する防御を何というか。,化学的防御,化学的防御,涙や唾液のリゾチーム、胃の強い酸性環境などが例である。,物理的防御,化学的防御は化学物質の作用、物理的防御は皮膚などの障壁による。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,リゾチーム=りぞちーむ｜化学的防御=かがくてきぼうぎょ
生物基礎_Deck1_最重要骨格,BB-000243,243,Deck1・最重要骨格,生物の多様性と生態系,植生と遷移,重要度,じゅうようど,なし,BB-000237｜BB-000240,BB-000243-C01,formula,植生調査の重要度の式,植生調査で、ある種の重要度を求める式を答えよ。,相対被度＋相対頻度,相対被度＋相対頻度｜相対被度と相対頻度の和,重要度が大きい種ほど、その群落を量的・空間的に特徴づける。,優占種,重要度は計算値、優占種はその値などが大きく群落を特徴づける種である。,重要度＝相対被度＋相対頻度,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜環境省 生物多様性センター「植生調査」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://www.biodic.go.jp/kiso/vg/vg_kiso.html,相対被度=そうたいひど｜相対頻度=そうたいひんど｜重要度=じゅうようど｜植生=しょくせい
生物基礎_Deck1_最重要骨格,BB-000244,244,Deck1・最重要骨格,生物の特徴,生物とエネルギー,化学エネルギー,かがくえねるぎー,なし,BB-000013,BB-000244-C01,identify,物質の化学結合に蓄えられているエネルギーを何というか,物質の化学結合に蓄えられているエネルギーを何というか。,化学エネルギー,化学エネルギー,光合成では光エネルギーが有機物の化学エネルギーに変換される。,光エネルギー,化学エネルギーは物質に蓄えられ、光エネルギーは光として届く。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,化学エネルギー=かがくえねるぎー｜光エネルギー=ひかりえねるぎー｜化学結合=かがくけつごう｜光合成=こうごうせい｜有機物=ゆうきぶつ
生物基礎_Deck1_最重要骨格,BB-000245,245,Deck1・最重要骨格,ヒトの体の調節,免疫,皮膚,ひふ,なし,BB-000239,BB-000245-C01,identify,角質層をもち、病原体の侵入を防ぐ体表の主要な物理的防御は何か,角質層をもち、病原体の侵入を防ぐ体表の主要な物理的防御は何か。,皮膚,皮膚,皮膚の表面は乾燥や弱酸性などの条件も病原体の増殖を抑える。,粘膜,皮膚は乾燥した体表、粘膜は消化管・呼吸器など外界に通じる内面を覆う。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,物理的防御=ぶつりてきぼうぎょ｜皮膚=ひふ
生物基礎_Deck1_最重要骨格,BB-000246,246,Deck1・最重要骨格,生物の多様性と生態系,生態系とその保全,非生物的環境,ひせいぶつてきかんきょう,なし,BB-000003,BB-000246-C01,identify,光、温度、水、土壌、空気など、生物以外の環境要因を何というか,光、温度、水、土壌、空気など、生物以外の環境要因を何というか。,非生物的環境,非生物的環境,非生物的環境は生物の分布や活動に影響し、生物によって変化させられることもある。,生物的環境,非生物的環境は物理・化学的要因、生物的環境は他の生物による要因である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,非生物的環境=ひせいぶつてきかんきょう
生物基礎_Deck1_最重要骨格,BB-000247,247,Deck1・最重要骨格,生物の特徴,生物とエネルギー,光エネルギー,ひかりえねるぎー,なし,BB-000013,BB-000247-C01,identify,光合成で有機物の化学エネルギーへ変換されるエネルギーは何か,光合成で有機物の化学エネルギーへ変換されるエネルギーは何か。,光エネルギー,光エネルギー,葉緑体のクロロフィルが光を吸収し、光合成に利用する。,化学エネルギー,光エネルギーは光として入り、化学エネルギーは有機物に蓄えられる。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,化学エネルギー=かがくえねるぎー｜クロロフィル=くろろふぃる｜光エネルギー=ひかりえねるぎー｜光合成=こうごうせい｜有機物=ゆうきぶつ｜葉緑体=ようりょくたい
生物基礎_Deck1_最重要骨格,BB-000248,248,Deck1・最重要骨格,ヒトの体の調節,免疫,粘膜,ねんまく,なし,BB-000239,BB-000248-C01,identify,消化管や呼吸器などの内面を覆い、粘液などで病原体の侵入を防ぐ組織は何か,消化管や呼吸器などの内面を覆い、粘液などで病原体の侵入を防ぐ組織は何か。,粘膜,粘膜,気道では粘液が異物を捕らえ、繊毛運動で外へ運ぶ。,皮膚,粘膜は外界に通じる体内の表面、皮膚は体外表面を覆う。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,呼吸=こきゅう｜粘膜=ねんまく
生物基礎_Deck1_最重要骨格,BB-000249,249,Deck1・最重要骨格,生物の多様性と生態系,生態系とその保全,生物的環境,せいぶつてきかんきょう,なし,BB-000003,BB-000249-C01,identify,捕食、競争、共生など、他の生物によってつくられる環境要因を何というか,捕食、競争、共生など、他の生物によってつくられる環境要因を何というか。,生物的環境,生物的環境,生物的環境には同種個体や他種生物との相互作用が含まれる。,非生物的環境,生物的環境は生物間の影響、非生物的環境は光・温度・水などである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,生物的環境=せいぶつてきかんきょう
生物基礎_Deck1_最重要骨格,BB-000250,250,Deck1・最重要骨格,生物の特徴,生物とエネルギー,有機物,ゆうきぶつ,なし,BB-000013,BB-000250-C01,identify,光合成で二酸化炭素と水からつくられ、化学エネルギーを蓄える物質の総称は何か,光合成で二酸化炭素と水からつくられ、化学エネルギーを蓄える物質の総称は何か。,有機物,有機物,グルコースなどの有機物は、呼吸の基質や生物体の材料になる。,無機物,有機物は炭素骨格をもちエネルギー源や材料となるものが多く、二酸化炭素や水は無機物である。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,化学エネルギー=かがくえねるぎー｜グルコース=ぐるこーす｜二酸化炭素=にさんかたんそ｜光合成=こうごうせい｜有機物=ゆうきぶつ｜呼吸=こきゅう
生物基礎_Deck1_最重要骨格,BB-000251,251,Deck1・最重要骨格,ヒトの体の調節,免疫,リゾチーム,りぞちーむ,なし,BB-000242｜BB-000019,BB-000251-C01,identify,涙や唾液などに含まれ、細菌の細胞壁を分解する酵素は何か,涙や唾液などに含まれ、細菌の細胞壁を分解する酵素は何か。,リゾチーム,リゾチーム,リゾチームは化学的防御の一つとして働く。,抗体,リゾチームは非特異的に細菌細胞壁を分解し、抗体は特定の抗原に結合する。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,リゾチーム=りぞちーむ｜化学的防御=かがくてきぼうぎょ｜細胞壁=さいぼうへき｜酵素=こうそ
生物基礎_Deck1_最重要骨格,BB-000252,252,Deck1・最重要骨格,生物の多様性と生態系,生態系とその保全,個体群,こたいぐん,なし,なし,BB-000252-C01,identify,同じ地域に生息する同じ種の個体の集まりを何というか,同じ地域に生息する同じ種の個体の集まりを何というか。,個体群,個体群,個体群には個体数、密度、年齢構成などの性質がある。,生物群集,個体群は同種の集まり、生物群集は複数種の個体群の集まりである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,個体群=こたいぐん
生物基礎_Deck1_最重要骨格,BB-000253,253,Deck1・最重要骨格,生物の特徴,生物とエネルギー,無機物,むきぶつ,なし,BB-000013,BB-000253-C01,identify,二酸化炭素、水、無機塩類など、有機物以外の物質をまとめて何というか,二酸化炭素、水、無機塩類など、有機物以外の物質をまとめて何というか。,無機物,無機物,光合成では二酸化炭素と水という無機物から有機物が合成される。,有機物,無機物には二酸化炭素や水が含まれ、有機物は光合成で合成される炭素化合物などを指す。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,二酸化炭素=にさんかたんそ｜光合成=こうごうせい｜有機物=ゆうきぶつ｜無機物=むきぶつ
生物基礎_Deck1_最重要骨格,BB-000254,254,Deck1・最重要骨格,ヒトの体の調節,免疫,リンパ球,りんぱきゅう,なし,BB-000143,BB-000254-C01,identify,B細胞やT細胞などを含み、獲得免疫で中心的に働く白血球の一群を何というか,B細胞やT細胞などを含み、獲得免疫で中心的に働く白血球の一群を何というか。,リンパ球,リンパ球,リンパ球にはB細胞、T細胞、NK細胞などがある。,好中球,リンパ球は特異的免疫などに重要で、好中球は自然免疫で食作用を行う。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」｜米国国立医学図書館 MedlinePlus「Immune response」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf｜https://medlineplus.gov/ency/article/000821.htm,リンパ球=りんぱきゅう｜獲得免疫=かくとくめんえき｜B細胞=びーさいぼう｜T細胞=てぃーさいぼう｜白血球=はっけっきゅう
生物基礎_Deck1_最重要骨格,BB-000255,255,Deck1・最重要骨格,生物の多様性と生態系,生態系とその保全,生物群集,せいぶつぐんしゅう,なし,BB-000252,BB-000255-C01,identify,同じ地域に生息する、さまざまな種の個体群の集まりを何というか,同じ地域に生息する、さまざまな種の個体群の集まりを何というか。,生物群集,生物群集,生物群集に非生物的環境を加えると生態系として捉えられる。,個体群,生物群集は複数種、個体群は同一種の個体の集まりである。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,非生物的環境=ひせいぶつてきかんきょう｜生物群集=せいぶつぐんしゅう｜個体群=こたいぐん｜生態系=せいたいけい
生物基礎_Deck1_最重要骨格,BB-000256,256,Deck1・最重要骨格,生物の特徴,生物とエネルギー,二酸化炭素,にさんかたんそ,CO2｜CO₂,BB-000013｜BB-000016,BB-000256-C01,identify,光合成で取り込まれ、呼吸で放出される気体は何か,光合成で取り込まれ、呼吸で放出される気体は何か。,二酸化炭素,二酸化炭素｜CO2｜CO₂,二酸化炭素の炭素は、光合成で有機物の材料となる。,酸素,二酸化炭素は光合成で消費され呼吸で生じ、酸素は光合成で生じ呼吸で消費される。,なし,なし,なし,文部科学省「高等学校学習指導要領（平成30年告示）解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,二酸化炭素=にさんかたんそ｜光合成=こうごうせい｜有機物=ゆうきぶつ｜呼吸=こきゅう
