dataset_label,item_id,importance_rank,difficulty_label,curriculum_scope,unit,subunit,item,reading,aliases,prerequisite_ids,scale,region,reference_year,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
大学受験地理_Deck1_全範囲の骨格,GE-000332,332,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,国際経済,グローバル・バリュー・チェーン,ぐろーばるばりゅーちぇーん,GVC｜国際価値連鎖,GE-000331,複数国家,世界全体,該当なし,GE-000332-C01,identify,用語の識別,研究、部品生産、組立、販売など価値を生む工程が複数国に分散した国際的な生産網を何というか。,グローバル・バリュー・チェーン,グローバル・バリュー・チェーン｜GVC｜国際価値連鎖,一つの製品が多くの国の工程を経て完成する。,なし,なし,なし,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,なし
大学受験地理_Deck1_全範囲の骨格,GE-000333,333,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,産業政策,経済特区,けいざいとっく,SEZ,なし,国内地域,世界全体,該当なし,GE-000333-C01,identify,用語の識別,外国企業や輸出産業を誘致するため、税制・関税・規制などで特別な優遇措置を設ける地域を何というか。,経済特区,経済特区｜SEZ,中国の深圳などが代表例である。,なし,なし,なし,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,経済特区=けいざいとっく
大学受験地理_Deck1_全範囲の骨格,GE-000334,334,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,サービス産業,サービス業,さーびすぎょう,なし,なし,世界,世界全体,該当なし,GE-000334-C01,identify,用語の識別,物そのものではなく、運輸、金融、教育、医療、情報、観光などのサービスを提供する産業を何というか。,サービス業,サービス業,経済発展とともに雇用・付加価値に占める比重が高まる傾向がある。,なし,なし,なし,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,なし
大学受験地理_Deck1_全範囲の骨格,GE-000335,335,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,サービス産業,観光業,かんこうぎょう,なし,なし,複数尺度,世界全体,該当なし,GE-000335-C01,identify,用語の識別,旅行者に交通、宿泊、飲食、娯楽、案内などを提供する産業を何というか。,観光業,観光業,雇用や外貨獲得に寄与する一方、混雑、環境負荷、季節性への対応が必要である。,なし,なし,なし,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,なし
大学受験地理_Deck1_全範囲の骨格,GE-000336,336,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,貿易,貿易,ぼうえき,なし,なし,複数国家,世界全体,該当なし,GE-000336-C01,identify,用語の識別,国境を越えて財やサービスを売買することを何というか。,貿易,貿易,輸出と輸入からなり、国際分業を支える。,なし,なし,なし,なし,なし,世界貿易機関,https://www.wto.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000337,337,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,貿易政策,関税,かんぜい,なし,GE-000336,世界,世界全体,該当なし,GE-000337-C01,identify,用語の識別,国境を越える輸入品などに政府が課す税を何というか。,関税,関税,国内産業保護、財政収入、通商政策などの目的で用いられる。,なし,なし,なし,なし,なし,世界貿易機関,https://www.wto.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000338,338,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,貿易政策,自由貿易,じゆうぼうえき,なし,GE-000336｜GE-000337,世界,世界全体,該当なし,GE-000338-C01,identify,用語の識別,関税や数量制限などの貿易障壁を減らし、国際取引を自由にする考え方を何というか。,自由貿易,自由貿易,効率化が期待される一方、国内産業や雇用への影響も生じる。,なし,なし,なし,なし,なし,世界貿易機関,https://www.wto.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000339,339,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,地域統合,経済統合,けいざいとうごう,なし,なし,複数国家,世界全体,該当なし,GE-000339-C01,identify,用語の識別,複数国が貿易障壁の撤廃や共通政策などを通じ、経済的結び付きを制度的に強めることを何というか。,経済統合,経済統合,自由貿易地域、関税同盟、共同市場、通貨統合など段階がある。,なし,なし,なし,なし,なし,世界貿易機関,https://www.wto.org/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000340,340,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,交通・物流,コンテナ輸送,こんてなゆそう,なし,なし,世界,世界全体,該当なし,GE-000340-C01,identify,用語の識別,規格化された箱に貨物を詰め、船・鉄道・トラック間で積み替えやすくする輸送方式を何というか。,コンテナ輸送,コンテナ輸送,荷役時間と費用を減らし、国際物流の発展を支えた。,なし,なし,なし,なし,なし,国土交通省『港湾関係統計』,https://www.mlit.go.jp/statistics/details/port_list.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000341,341,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,交通・物流,ハブ港,はぶこう,ハブポート,なし,都市・生活圏,世界の主要港湾,該当なし,GE-000341-C01,identify,用語の識別,幹線航路と支線航路の貨物を集め、積み替える中心的な港を何というか。,ハブ港,ハブ港｜ハブポート,深い水深、大規模ターミナル、広い後背地、効率的な接続が重要である。,なし,なし,なし,なし,なし,国土交通省『港湾関係統計』,https://www.mlit.go.jp/statistics/details/port_list.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000342,342,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,交通・物流,複合一貫輸送,ふくごういっかんゆそう,インターモーダル輸送,GE-000340,世界,世界全体,該当なし,GE-000342-C01,identify,用語の識別,船、鉄道、トラックなど複数の交通手段を組み合わせ、荷物を一貫して運ぶ方式を何というか。,複合一貫輸送,複合一貫輸送｜インターモーダル輸送,コンテナ化により積み替えが効率化された。,なし,なし,なし,なし,なし,国土交通省『港湾関係統計』,https://www.mlit.go.jp/statistics/details/port_list.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000343,343,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,海上交通,スエズ運河,すえずうんが,なし,なし,地点,エジプト,該当なし,GE-000343-C01,location,接続海域,スエズ運河は何海と何海を結ぶか。,地中海と紅海,地中海と紅海｜紅海と地中海｜地中海・紅海,アフリカ南端を回る航路を避けられる国際物流の要衝である。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』｜CIA『The World Factbook』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf｜https://www.cia.gov/the-world-factbook/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000344,344,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,海上交通,パナマ運河,ぱなまうんが,なし,なし,地点,パナマ,該当なし,GE-000344-C01,location,接続海域,パナマ運河は、大西洋側の何海と太平洋を結ぶか。,カリブ海と太平洋,カリブ海と太平洋｜太平洋とカリブ海｜大西洋側のカリブ海と太平洋,南アメリカ南端を回る航路を大幅に短縮する。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』｜CIA『The World Factbook』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf｜https://www.cia.gov/the-world-factbook/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000345,345,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,経済指標,国内総生産,こくないそうせいさん,GDP,なし,国家,世界全体,該当なし,GE-000345-C01,identify,用語の識別,一定期間に一国の国内で新たに生み出された付加価値の合計を何というか。,国内総生産,国内総生産｜GDP,生産主体の国籍ではなく、国内で生産されたかを基準にする。,国民総所得,GDPは国内で生産された付加価値、GNIは居住者が国内外から得た所得。,なし,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,国内総生産=こくないそうせいさん
大学受験地理_Deck1_全範囲の骨格,GE-000346,346,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,経済指標,国民総所得,こくみんそうしょとく,GNI,なし,国家,世界全体,該当なし,GE-000346-C01,identify,用語の識別,一国の居住者が国内外から得た所得の合計を何というか。,国民総所得,国民総所得｜GNI,GDPに海外からの純所得を加えて考える。,国内総生産,GNIは居住者の所得、GDPは国内での生産。,なし,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,国民総所得=こくみんそうしょとく
大学受験地理_Deck1_全範囲の骨格,GE-000347,347,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,経済指標,一人当たり国民総所得,ひとりあたりこくみんそうしょとく,1人当たりGNI,GE-000196｜GE-000346,世界,世界全体,該当なし,GE-000347-C01,formula,基本式,一人当たり国民総所得を求める基本式を答えよ。,国民総所得÷人口,国民総所得÷人口｜GNI÷人口,国の平均的な所得水準を比較する指標だが、国内の格差は直接示さない。,なし,なし,一人当たりGNI=GNI÷人口,なし,なし,世界銀行『World Development Indicators』,https://data.worldbank.org/indicator,なし
大学受験地理_Deck1_全範囲の骨格,GE-000348,348,Deck 1｜全範囲の骨格,両方,工業・サービス・交通・貿易,開発指標,人間開発指数,にんげんかいはつしすう,HDI,なし,国家,世界全体,該当なし,GE-000348-C01,identify,用語の識別,健康、教育、所得の三側面から人間開発の達成度を示す指数を何というか。,人間開発指数,人間開発指数｜HDI,所得だけで国の発展を評価しないための指標である。,なし,なし,なし,なし,なし,国連開発計画『Human Development Index』,https://hdr.undp.org/data-center/human-development-index,人間開発指数=にんげんかいはつしすう
大学受験地理_Deck1_全範囲の骨格,GE-000349,349,Deck 1｜全範囲の骨格,地理総合,工業・サービス・交通・貿易,持続可能性,持続可能な開発,じぞくかのうなかいはつ,サステナブル・デベロップメント,なし,世界,世界全体,該当なし,GE-000349-C01,identify,用語の識別,将来世代の必要を損なわずに、現在世代の必要を満たす開発を何というか。,持続可能な開発,持続可能な開発｜サステナブル・デベロップメント,環境、経済、社会の三側面を統合して考える。,なし,なし,なし,なし,なし,国際連合『Sustainable Development Goals』,https://sdgs.un.org/goals,なし
大学受験地理_Deck1_全範囲の骨格,GE-000350,350,Deck 1｜全範囲の骨格,地理総合,工業・サービス・交通・貿易,持続可能性,SDGs,えすでぃーじーず,持続可能な開発目標,なし,世界,世界全体,2015,GE-000350-C01,number,目標数と期限,SDGsは、何年までの達成を目指す何個の国際目標か。,2030年までの17の目標,2030年までの17の目標｜17の持続可能な開発目標,貧困、教育、健康、環境、平和などを相互に関連する課題として扱う。,なし,なし,なし,目標,なし,国際連合『Sustainable Development Goals』,https://sdgs.un.org/goals,なし
大学受験地理_Deck1_全範囲の骨格,GE-000351,351,Deck 1｜全範囲の骨格,両方,日本地誌,国土の骨格,日本列島,にほんれっとう,なし,なし,国家,日本,該当なし,GE-000351-C01,identify,用語の識別,ユーラシア大陸の東縁に弧状に連なり、複数のプレート境界付近に位置する島列を何というか。,日本列島,日本列島,南北に長いため気候差が大きく、山地が多く地震・火山活動も活発である。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000352,352,Deck 1｜全範囲の骨格,両方,日本地誌,地形・地質,フォッサマグナ,ふぉっさまぐな,大地溝帯,なし,国内地域,中部地方,該当なし,GE-000352-C01,identify,用語の識別,本州中央部を南北に横切り、日本列島を地質的に東北日本と西南日本へ分ける大地溝帯を何というか。,フォッサマグナ,フォッサマグナ｜大地溝帯,西縁は糸魚川―静岡構造線とされる。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000353,353,Deck 1｜全範囲の骨格,両方,日本地誌,地形・地質,日本アルプス,にほんあるぷす,なし,なし,国内地域,中部地方,該当なし,GE-000353-C01,identify,用語の識別,本州中央部に並ぶ飛驒山脈・木曽山脈・赤石山脈の総称は何か。,日本アルプス,日本アルプス,高い山地が日本海側と太平洋側の気候差にも影響する。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,飛驒山脈=ひださんみゃく｜木曽山脈=きそさんみゃく｜赤石山脈=あかいしさんみゃく
大学受験地理_Deck1_全範囲の骨格,GE-000354,354,Deck 1｜全範囲の骨格,両方,日本地誌,平野,関東平野,かんとうへいや,なし,なし,国内地域,関東地方,該当なし,GE-000354-C01,identify,用語の識別,利根川・荒川などが流れ、東京大都市圏が広がる日本最大の平野は何か。,関東平野,関東平野,沖積低地と武蔵野台地などの台地からなる。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,関東平野=かんとうへいや｜利根川=とねがわ｜荒川=あらかわ
大学受験地理_Deck1_全範囲の骨格,GE-000355,355,Deck 1｜全範囲の骨格,両方,日本地誌,平野,濃尾平野,のうびへいや,なし,なし,国内地域,東海地方,該当なし,GE-000355-C01,identify,用語の識別,木曽三川が形成し、名古屋を中心とする都市・工業地域が広がる平野は何か。,濃尾平野,濃尾平野,下流部には海抜0m地帯がみられ、洪水・高潮対策が重要である。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,濃尾平野=のうびへいや｜木曽三川=きそさんせん
大学受験地理_Deck1_全範囲の骨格,GE-000356,356,Deck 1｜全範囲の骨格,両方,日本地誌,平野,大阪平野,おおさかへいや,なし,なし,国内地域,近畿地方,該当なし,GE-000356-C01,identify,用語の識別,淀川・大和川などが流れ、大阪市を中心とする大都市圏が広がる平野は何か。,大阪平野,大阪平野,大阪湾沿岸の低地と周辺の台地・丘陵からなる。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,淀川=よどがわ｜大和川=やまとがわ
大学受験地理_Deck1_全範囲の骨格,GE-000357,357,Deck 1｜全範囲の骨格,両方,日本地誌,平野,石狩平野,いしかりへいや,なし,なし,国内地域,北海道,該当なし,GE-000357-C01,identify,用語の識別,石狩川下流に広がり、札幌を含む北海道最大の平野は何か。,石狩平野,石狩平野,泥炭地の排水・土地改良が進められ、稲作や都市利用が発達した。,なし,なし,なし,なし,なし,国土地理院『地理教育の道具箱』,https://www.gsi.go.jp/CHIRIKYOUIKU/,石狩平野=いしかりへいや
大学受験地理_Deck1_全範囲の骨格,GE-000358,358,Deck 1｜全範囲の骨格,両方,日本地誌,気候,北海道の気候,ほっかいどうのきこう,なし,なし,国内地域,北海道,該当なし,GE-000358-C01,identify,用語の識別,梅雨の影響が比較的小さく、冬が長く寒冷で、台風の接近も本州以南より少ない日本の気候区分は何か。,北海道の気候,北海道の気候,冷涼で年較差が大きく、地域によって日本海側と太平洋側の差もみられる。,なし,なし,なし,なし,なし,気象庁『日本の気候』,https://www.jma.go.jp/jma/kishou/know/kisetsu_riyou/tenkou/Average_Climate_Japan.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000359,359,Deck 1｜全範囲の骨格,両方,日本地誌,気候,日本海側の気候,にほんかいがわのきこう,なし,GE-000128,国内地域,日本海側,該当なし,GE-000359-C01,identify,用語の識別,冬の北西季節風が日本海で水蒸気を得て、曇天・降雪が多くなる日本の気候区分は何か。,日本海側の気候,日本海側の気候,山地を越えた太平洋側では乾燥した晴天になりやすい。,なし,なし,なし,なし,なし,気象庁『日本の気候』,https://www.jma.go.jp/jma/kishou/know/kisetsu_riyou/tenkou/Average_Climate_Japan.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000360,360,Deck 1｜全範囲の骨格,両方,日本地誌,気候,太平洋側の気候,たいへいようがわのきこう,なし,なし,国内地域,太平洋側,該当なし,GE-000360-C01,identify,用語の識別,夏は降水が多く、冬は山地を越えた季節風の影響で晴天・乾燥が多い日本の気候区分は何か。,太平洋側の気候,太平洋側の気候,梅雨前線や台風による降水の影響も大きい。,なし,なし,なし,なし,なし,気象庁『日本の気候』,https://www.jma.go.jp/jma/kishou/know/kisetsu_riyou/tenkou/Average_Climate_Japan.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000361,361,Deck 1｜全範囲の骨格,両方,日本地誌,気候,瀬戸内の気候,せとうちのきこう,なし,なし,国内地域,瀬戸内地方,該当なし,GE-000361-C01,identify,用語の識別,中国山地と四国山地に季節風が遮られ、年間を通じて降水量が比較的少ない日本の気候区分は何か。,瀬戸内の気候,瀬戸内の気候,温暖で晴天が多く、ため池が発達した地域がある。,なし,なし,なし,なし,なし,気象庁『日本の気候』,https://www.jma.go.jp/jma/kishou/know/kisetsu_riyou/tenkou/Average_Climate_Japan.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000362,362,Deck 1｜全範囲の骨格,両方,日本地誌,気候,中央高地の気候,ちゅうおうこうちのきこう,なし,なし,国内地域,中央高地,該当なし,GE-000362-C01,identify,用語の識別,内陸に位置するため、気温の年較差・日較差が大きく、降水量が比較的少ない日本の気候区分は何か。,中央高地の気候,中央高地の気候,長野県や山梨県の盆地・高原などが代表的である。,なし,なし,なし,なし,なし,気象庁『日本の気候』,https://www.jma.go.jp/jma/kishou/know/kisetsu_riyou/tenkou/Average_Climate_Japan.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000363,363,Deck 1｜全範囲の骨格,両方,日本地誌,気候,南西諸島の気候,なんせいしょとうのきこう,なし,なし,国内地域,南西諸島,該当なし,GE-000363-C01,identify,用語の識別,年間を通じて温暖で降水量が多く、台風の影響も受けやすい日本の気候区分は何か。,南西諸島の気候,南西諸島の気候,亜熱帯性の植生がみられ、冬も比較的温暖である。,なし,なし,なし,なし,なし,気象庁『日本の気候』,https://www.jma.go.jp/jma/kishou/know/kisetsu_riyou/tenkou/Average_Climate_Japan.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000364,364,Deck 1｜全範囲の骨格,両方,日本地誌,気候,梅雨,つゆ,ばいう,なし,国内地域,日本など東アジア,該当なし,GE-000364-C01,identify,用語の識別,初夏に梅雨前線が日本付近に停滞し、曇りや雨の日が続く季節現象を何というか。,梅雨,梅雨｜ばいう,暖かく湿った気団と冷涼な気団の境界に前線が形成される。,なし,なし,なし,なし,なし,気象庁『日本の気候』,https://www.jma.go.jp/jma/kishou/know/kisetsu_riyou/tenkou/Average_Climate_Japan.html,梅雨=つゆ
大学受験地理_Deck1_全範囲の骨格,GE-000365,365,Deck 1｜全範囲の骨格,両方,日本地誌,気候・災害,台風,たいふう,なし,なし,複数国家,北西太平洋・東アジア,該当なし,GE-000365-C01,identify,用語の識別,北西太平洋または南シナ海に存在する熱帯低気圧のうち、最大風速が一定基準以上のものを日本で何というか。,台風,台風,暖かい海面から供給される水蒸気をエネルギー源とし、暴風・豪雨・高潮をもたらす。,なし,なし,なし,なし,なし,気象庁『日本の気候』,https://www.jma.go.jp/jma/kishou/know/kisetsu_riyou/tenkou/Average_Climate_Japan.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000366,366,Deck 1｜全範囲の骨格,両方,日本地誌,人口・産業,太平洋ベルト,たいへいようべると,なし,なし,国内地域,本州太平洋岸・瀬戸内・北部九州,該当なし,GE-000366-C01,identify,用語の識別,関東から東海、近畿、瀬戸内、北部九州へ連なる、人口・工業・交通が集中する地域帯を何というか。,太平洋ベルト,太平洋ベルト,大都市圏と臨海工業地域が連続する日本の経済中枢である。,なし,なし,なし,なし,なし,経済産業省『産業立地』,https://www.meti.go.jp/policy/local_economy/industrial_location/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000367,367,Deck 1｜全範囲の骨格,両方,日本地誌,工業地域,京浜工業地帯,けいひんこうぎょうちたい,なし,なし,国内地域,東京都・神奈川県,該当なし,GE-000367-C01,identify,用語の識別,東京・川崎・横浜を中心に、機械、化学、印刷など多様な工業が集積する工業地帯は何か。,京浜工業地帯,京浜工業地帯,巨大市場、港湾、研究開発・本社機能との結び付きが強い。,なし,なし,なし,なし,なし,経済産業省『産業立地』,https://www.meti.go.jp/policy/local_economy/industrial_location/index.html,京浜工業地帯=けいひんこうぎょうちたい
大学受験地理_Deck1_全範囲の骨格,GE-000368,368,Deck 1｜全範囲の骨格,両方,日本地誌,工業地域,中京工業地帯,ちゅうきょうこうぎょうちたい,なし,なし,国内地域,愛知県を中心とする東海地方,該当なし,GE-000368-C01,identify,用語の識別,名古屋を中心に、自動車工業の集積が特に顕著な工業地帯は何か。,中京工業地帯,中京工業地帯,輸送用機械と多数の部品企業のネットワークが発達する。,なし,なし,なし,なし,なし,経済産業省『産業立地』,https://www.meti.go.jp/policy/local_economy/industrial_location/index.html,なし
大学受験地理_Deck1_全範囲の骨格,GE-000369,369,Deck 1｜全範囲の骨格,両方,日本地誌,工業地域,阪神工業地帯,はんしんこうぎょうちたい,なし,なし,国内地域,大阪府・兵庫県,該当なし,GE-000369-C01,identify,用語の識別,大阪・神戸を中心に、機械、金属、化学などが集積する工業地帯は何か。,阪神工業地帯,阪神工業地帯,大阪湾岸の臨海部と内陸部の中小工場が特徴である。,なし,なし,なし,なし,なし,経済産業省『産業立地』,https://www.meti.go.jp/policy/local_economy/industrial_location/index.html,阪神工業地帯=はんしんこうぎょうちたい
大学受験地理_Deck1_全範囲の骨格,GE-000370,370,Deck 1｜全範囲の骨格,両方,日本地誌,工業地域,瀬戸内工業地域,せとうちこうぎょうちいき,なし,なし,国内地域,瀬戸内海沿岸,該当なし,GE-000370-C01,identify,用語の識別,瀬戸内海沿岸に、石油化学、鉄鋼、造船などの臨海型工業が発達する工業地域は何か。,瀬戸内工業地域,瀬戸内工業地域,海上交通と広い埋立地を利用し、各地にコンビナートが形成された。,なし,なし,なし,なし,なし,経済産業省『産業立地』,https://www.meti.go.jp/policy/local_economy/industrial_location/index.html,瀬戸内工業地域=せとうちこうぎょうちいき
大学受験地理_Deck1_全範囲の骨格,GE-000371,371,Deck 1｜全範囲の骨格,両方,日本地誌,工業地域,北九州工業地域,きたきゅうしゅうこうぎょうちいき,なし,なし,国内地域,福岡県北部,該当なし,GE-000371-C01,identify,用語の識別,官営八幡製鉄所を核に重工業が発達し、その後産業構造の転換が進んだ工業地域は何か。,北九州工業地域,北九州工業地域,筑豊炭田、港湾、中国からの鉄鉱石などを背景に発展した。,なし,なし,なし,なし,なし,経済産業省『産業立地』,https://www.meti.go.jp/policy/local_economy/industrial_location/index.html,官営八幡製鉄所=かんえいやはたせいてつしょ｜筑豊炭田=ちくほうたんでん
大学受験地理_Deck1_全範囲の骨格,GE-000372,372,Deck 1｜全範囲の骨格,両方,日本地誌,都市,三大都市圏,さんだいとしけん,東京圏・名古屋圏・大阪圏,なし,国内地域,日本,該当なし,GE-000372-C01,example,三地域,日本の三大都市圏を三つ答えよ。,関東・中京・近畿の各大都市圏,関東・中京・近畿の各大都市圏｜東京・名古屋・大阪の三大都市圏｜東京圏・名古屋圏・大阪圏,人口、企業、大学、交通機能が集中する。,なし,なし,なし,なし,なし,総務省統計局『人口推計』,https://www.stat.go.jp/data/jinsui/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000373,373,Deck 1｜全範囲の骨格,両方,日本地誌,人口問題,過疎,かそ,なし,なし,国内地域,日本の地方部など,該当なし,GE-000373-C01,identify,用語の識別,人口が継続的に減少し、地域社会や公共サービスの維持が難しくなる状態を何というか。,過疎,過疎,高齢化、若年層流出、交通・医療・商業の縮小などと結び付く。,なし,なし,なし,なし,なし,総務省統計局『人口推計』,https://www.stat.go.jp/data/jinsui/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000374,374,Deck 1｜全範囲の骨格,両方,日本地誌,農業地域,北海道の大規模農業,ほっかいどうのだいきぼのうぎょう,なし,なし,国内地域,北海道,該当なし,GE-000374-C01,association,地域対応,北海道の大規模農業を代表する二つの農業形態は何か。,畑作と酪農,畑作と酪農｜酪農と畑作,十勝平野の畑作や根釧台地の酪農などが代表例である。,なし,なし,なし,なし,なし,農林水産省『統計情報』,https://www.maff.go.jp/j/tokei/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000375,375,Deck 1｜全範囲の骨格,両方,日本地誌,農業地域,北陸の稲作,ほくりくのいなさく,なし,なし,国内地域,北陸地方,該当なし,GE-000375-C01,reason,水資源との関係,北陸で稲作が盛んな基本的理由を、水資源から一つ答えよ。,雪どけ水が豊富だから,雪どけ水が豊富だから｜豊富な雪どけ水を利用できるから,越後平野などで水田農業が発達し、冬季の積雪が水資源となる。,なし,なし,なし,なし,なし,農林水産省『統計情報』,https://www.maff.go.jp/j/tokei/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000376,376,Deck 1｜全範囲の骨格,両方,世界地誌,アジア,東アジア,ひがしあじあ,なし,なし,大州,東アジア,該当なし,GE-000376-C01,identify,用語の識別,中国、朝鮮半島、日本などを含み、季節風の影響と人口・都市の集中が顕著なアジア東部の地域を何というか。,東アジア,東アジア,沿岸部と内陸部で自然・人口・産業の地域差が大きい。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』｜国際連合統計部『M49地域区分』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf｜https://unstats.un.org/unsd/methodology/m49,なし
大学受験地理_Deck1_全範囲の骨格,GE-000377,377,Deck 1｜全範囲の骨格,両方,世界地誌,東アジア,中国東部,ちゅうごくとうぶ,なし,なし,国内地域,中国,該当なし,GE-000377-C01,distribution,人口・産業分布,中国東部のうち、人口・都市・工業が特に集中するのはどの範囲か。,東部沿海部とその周辺,東部沿海部とその周辺｜中国東部｜東部,西部の高原・山地・乾燥地域に比べ、交通・農業・工業に有利な条件が多い。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』｜CIA『The World Factbook』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf｜https://www.cia.gov/the-world-factbook/,なし
大学受験地理_Deck1_全範囲の骨格,GE-000378,378,Deck 1｜全範囲の骨格,両方,世界地誌,東アジア,長江デルタ,ちょうこうでるた,なし,なし,国内地域,中国東部・上海周辺,該当なし,GE-000378-C01,identify,用語の識別,上海を中心に、長江河口の水運・港湾と巨大市場を生かして工業・商業が発達する地域は何か。,長江デルタ,長江デルタ,中国を代表する人口・経済集積地域の一つである。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』｜CIA『The World Factbook』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf｜https://www.cia.gov/the-world-factbook/,長江=ちょうこう
大学受験地理_Deck1_全範囲の骨格,GE-000379,379,Deck 1｜全範囲の骨格,両方,世界地誌,東アジア,珠江デルタ,しゅこうでるた,なし,なし,国内地域,中国南部,該当なし,GE-000379-C01,identify,用語の識別,広州・深圳・香港周辺に広がり、輸出加工と国際物流で発展した中国南部の地域は何か。,珠江デルタ,珠江デルタ,香港・マカオを含む大湾区として都市間連携が進む。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』｜CIA『The World Factbook』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf｜https://www.cia.gov/the-world-factbook/,珠江デルタ=しゅこうでるた
大学受験地理_Deck1_全範囲の骨格,GE-000380,380,Deck 1｜全範囲の骨格,両方,世界地誌,東南アジア,東南アジア,とうなんあじあ,なし,なし,大州,東南アジア,該当なし,GE-000380-C01,identify,用語の識別,インドシナ半島部と島しょ部からなり、熱帯モンスーン、稲作、プランテーション、多民族・多宗教が特徴的な地域は何か。,東南アジア,東南アジア,海上交通の要衝に位置し、工業化・都市化も進む。,なし,なし,なし,なし,なし,文部科学省『高等学校学習指導要領解説 地理歴史編』｜国際連合統計部『M49地域区分』,https://www.mext.go.jp/content/20220802-mxt_kyoiku02-100002620_03.pdf｜https://unstats.un.org/unsd/methodology/m49,なし
