dataset_label,item_id,importance_rank,difficulty_label,unit,subunit,item,reading,aliases,prerequisite_ids,time_scale,spatial_scale,card_id,card_type,focus,question,answer,accepted_answers,explanation,confusable_with,distinction,formula,answer_unit,memory_aid,source_name,source_url,reading_map
地学基礎 Deck1 全範囲最重要骨格,ES-000204,204,Deck1｜全範囲の最重要骨格,地球のすがた,気圧と風,高気圧,こうきあつ,なし,ES-000185,秒〜日,地域,ES-000204-C01,identify,用語の同定,周囲より気圧が高く、地表付近で空気が広がり下降しやすい領域を何というか。,高気圧,高気圧,周囲より気圧が高く、地表付近で空気が広がり下降しやすい領域。,低気圧,高気圧では下降気流と地表付近の発散が起こりやすい。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000205,205,Deck1｜全範囲の最重要骨格,地球のすがた,気圧と風,温帯低気圧,おんたいていきあつ,なし,ES-000203,秒〜日,地域,ES-000205-C01,identify,用語の同定,中緯度の暖気と寒気の境界付近に発生し、前線を伴う低気圧を何というか。,温帯低気圧,温帯低気圧,中緯度の暖気と寒気の境界付近に発生し、前線を伴う低気圧。,熱帯低気圧,温帯低気圧は前線を伴い、暖気と寒気の温度差をエネルギー源とする。,なし,なし,なし,大学入試センター「令和8年度大学入学共通テスト 地学基礎」,https://www.dnc.ac.jp/albums/abm.php?d=2144&f=abm00017561.pdf&n=2026_ol_22_chigakukiso.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000206,206,Deck1｜全範囲の最重要骨格,地球のすがた,気圧と風,熱帯低気圧,ねったいていきあつ,なし,ES-000198｜ES-000203,秒〜日,地域,ES-000206-C01,identify,用語の同定,暖かい海上で発生し、水蒸気の凝結で放出される熱を主なエネルギー源とする低気圧を何というか。,熱帯低気圧,熱帯低気圧,暖かい海上で発生し、水蒸気の凝結で放出される熱を主なエネルギー源とする低気圧。,温帯低気圧,熱帯低気圧は通常前線を伴わず、暖かい海から供給される水蒸気で発達する。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000207,207,Deck1｜全範囲の最重要骨格,地球のすがた,気圧と風,前線,ぜんせん,なし,なし,秒〜日,地域,ES-000207-C01,identify,用語の同定,性質の異なる二つの気団の境界が地表と交わる線を何というか。,前線,前線,性質の異なる二つの気団の境界が地表と交わる線。,気団,前線は気団どうしの境界、気団は広い範囲で性質がほぼ一様な空気。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000208,208,Deck1｜全範囲の最重要骨格,地球のすがた,気圧と風,温暖前線,おんだんぜんせん,なし,ES-000207,秒〜日,地域,ES-000208-C01,identify,用語の同定,暖気が寒気の上へ緩やかにはい上がりながら進む前線を何というか。,温暖前線,温暖前線,暖気が寒気の上へ緩やかにはい上がりながら進む前線。,寒冷前線,温暖前線では暖気が寒気の上へ緩やかにはい上がる。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000209,209,Deck1｜全範囲の最重要骨格,地球のすがた,気圧と風,寒冷前線,かんれいぜんせん,なし,ES-000207,秒〜日,地域,ES-000209-C01,identify,用語の同定,寒気が暖気の下へもぐり込みながら進む前線を何というか。,寒冷前線,寒冷前線,寒気が暖気の下へもぐり込みながら進む前線。,温暖前線,寒冷前線では寒気が暖気を急に押し上げる。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000210,210,Deck1｜全範囲の最重要骨格,地球のすがた,気圧と風,停滞前線,ていたいぜんせん,なし,ES-000207,秒〜日,地域,ES-000210-C01,identify,用語の同定,暖気と寒気の勢力がほぼ釣り合い、移動が小さい前線を何というか。,停滞前線,停滞前線,暖気と寒気の勢力がほぼ釣り合い、移動が小さい前線。,閉塞前線,停滞前線は前線の移動が小さく、閉塞前線は寒冷前線が温暖前線に追いついてできる。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000211,211,Deck1｜全範囲の最重要骨格,地球のすがた,気圧と風,閉塞前線,へいそくぜんせん,なし,ES-000208｜ES-000209,秒〜日,地域,ES-000211-C01,identify,用語の同定,寒冷前線が温暖前線に追いつき、暖気が地表から押し上げられてできる前線を何というか。,閉塞前線,閉塞前線,寒冷前線が温暖前線に追いつき、暖気が地表から押し上げられてできる前線。,停滞前線,閉塞前線は寒冷前線が温暖前線に追いついて形成される。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,閉塞=へいそく
地学基礎 Deck1 全範囲最重要骨格,ES-000212,212,Deck1｜全範囲の最重要骨格,地球のすがた,日本の気象,シベリア気団,しべりあきだん,なし,なし,月〜年,日本列島,ES-000212-C01,identify,用語の同定,冬にシベリア大陸で発達する、低温で乾燥した気団を何というか。,シベリア気団,シベリア気団,冬にシベリア大陸で発達する、低温で乾燥した気団。,オホーツク海気団,シベリア気団は低温・乾燥、オホーツク海気団は低温・湿潤。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000213,213,Deck1｜全範囲の最重要骨格,地球のすがた,日本の気象,オホーツク海気団,おほーつくかいきだん,なし,なし,月〜年,日本列島,ES-000213-C01,identify,用語の同定,初夏などにオホーツク海付近で発達する、低温で湿潤な気団を何というか。,オホーツク海気団,オホーツク海気団,初夏などにオホーツク海付近で発達する、低温で湿潤な気団。,小笠原気団,オホーツク海気団は低温・湿潤、小笠原気団は高温・湿潤。,なし,なし,なし,大学入試センター「令和8年度大学入学共通テスト 地学基礎」,https://www.dnc.ac.jp/albums/abm.php?d=2144&f=abm00017561.pdf&n=2026_ol_22_chigakukiso.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000214,214,Deck1｜全範囲の最重要骨格,地球のすがた,日本の気象,小笠原気団,おがさわらきだん,なし,なし,月〜年,日本列島,ES-000214-C01,identify,用語の同定,夏に日本の南の海上で発達する、高温で湿潤な気団を何というか。,小笠原気団,小笠原気団,夏に日本の南の海上で発達する、高温で湿潤な気団。,オホーツク海気団,小笠原気団は高温・湿潤。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000215,215,Deck1｜全範囲の最重要骨格,地球のすがた,日本の気象,揚子江気団,ようすこうきだん,長江気団,なし,月〜年,日本列島,ES-000215-C01,identify,用語の同定,春や秋に中国大陸中部で発達する、温暖で乾燥した気団を何というか。,揚子江気団,揚子江気団｜長江気団,春や秋に中国大陸中部で発達する、温暖で乾燥した気団。,シベリア気団,揚子江気団は比較的温暖・乾燥、シベリア気団は低温・乾燥。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,揚子江=ようすこう
地学基礎 Deck1 全範囲最重要骨格,ES-000216,216,Deck1｜全範囲の最重要骨格,地球のすがた,日本の気象,梅雨前線,ばいうぜんせん,つゆ前線,ES-000210｜ES-000213｜ES-000214,月〜年,日本列島,ES-000216-C01,identify,用語の同定,初夏、日本付近でオホーツク海気団と小笠原気団などの間に形成される停滞前線を何というか。,梅雨前線,梅雨前線｜つゆ前線,初夏、日本付近でオホーツク海気団と小笠原気団などの間に形成される停滞前線。,秋雨前線,梅雨前線は主に初夏、秋雨前線は主に秋。,なし,なし,なし,大学入試センター「令和8年度大学入学共通テスト 地学基礎」,https://www.dnc.ac.jp/albums/abm.php?d=2144&f=abm00017561.pdf&n=2026_ol_22_chigakukiso.pdf,梅雨=ばいう
地学基礎 Deck1 全範囲最重要骨格,ES-000217,217,Deck1｜全範囲の最重要骨格,地球のすがた,日本の気象,冬型の気圧配置,ふゆがたのきあつはいち,西高東低,ES-000203｜ES-000204｜ES-000212,月〜年,日本列島,ES-000217-C01,identify,用語の同定,日本の西側に高気圧、東側に低気圧がある冬に典型的な気圧配置を何というか。,冬型の気圧配置,冬型の気圧配置｜西高東低,日本の西側に高気圧、東側に低気圧がある冬に典型的な気圧配置。,南高北低,冬型は西高東低で、北西の季節風が吹きやすい。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000218,218,Deck1｜全範囲の最重要骨格,地球のすがた,日本の気象,梅雨,つゆ,ばいう,ES-000216,月〜年,日本列島,ES-000218-C01,identify,用語の同定,初夏に日本の広い範囲で曇りや雨の日が続く季節現象を何というか。,梅雨,梅雨｜ばいう,初夏に日本の広い範囲で曇りや雨の日が続く季節現象。,秋雨,梅雨は主に初夏、秋雨は主に秋。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,梅雨=つゆ
地学基礎 Deck1 全範囲最重要骨格,ES-000219,219,Deck1｜全範囲の最重要骨格,地球のすがた,日本の気象,季節風,きせつふう,モンスーン,なし,月〜年,複数尺度,ES-000219-C01,identify,用語の同定,季節によって卓越する風向が大きく変わる風を何というか。,季節風,季節風｜モンスーン,季節によって卓越する風向が大きく変わる風。,海陸風,季節風は季節尺度、海陸風は昼夜尺度で向きが変わる。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000220,220,Deck1｜全範囲の最重要骨格,地球のすがた,日本の気象,フェーン現象,ふぇーんげんしょう,なし,ES-000202,秒〜日,地域,ES-000220-C01,identify,用語の同定,湿った空気が山を越え、風下側で乾燥した高温の風となる現象を何というか。,フェーン現象,フェーン現象,湿った空気が山を越え、風下側で乾燥した高温の風となる現象。,海風,フェーンは山越えの下降で風下側が高温・乾燥になる。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000221,221,Deck1｜全範囲の最重要骨格,地球のすがた,雲と降水,積乱雲,せきらんうん,なし,ES-000197,秒〜日,地域,ES-000221-C01,identify,用語の同定,強い上昇気流によって鉛直方向に大きく発達し、雷や強い雨を伴うことがある雲を何というか。,積乱雲,積乱雲,強い上昇気流によって鉛直方向に大きく発達し、雷や強い雨を伴うことがある雲。,乱層雲,積乱雲は鉛直に大きく発達し、短時間の激しい現象を伴いやすい。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,積乱雲=せきらんうん
地学基礎 Deck1 全範囲最重要骨格,ES-000222,222,Deck1｜全範囲の最重要骨格,地球のすがた,大気の運動,上昇気流,じょうしょうきりゅう,なし,なし,秒〜日,地域,ES-000222-C01,identify,用語の同定,空気が周囲より軽くなることや地形などによって上向きに移動する流れを何というか。,上昇気流,上昇気流,空気が周囲より軽くなることや地形などによって上向きに移動する流れ。,下降気流,上昇気流では空気が膨張・冷却し、雲ができやすい。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000223,223,Deck1｜全範囲の最重要骨格,変動する地球,自然災害,台風,たいふう,なし,ES-000206,秒〜日,複数尺度,ES-000223-C01,identify,用語の同定,北西太平洋や南シナ海で発達した強い熱帯低気圧を何というか。,台風,台風,北西太平洋や南シナ海で発達した強い熱帯低気圧。,温帯低気圧,台風は暖かい海上で発達する熱帯低気圧で、通常前線を伴わない。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000224,224,Deck1｜全範囲の最重要骨格,地球のすがた,大気の運動,フェレル循環,ふぇれるじゅんかん,なし,ES-000057,複数尺度,地球規模,ES-000224-C01,identify,用語の同定,ハドレー循環と極循環の間にある中緯度の大気循環を何というか。,フェレル循環,フェレル循環,ハドレー循環と極循環の間にある中緯度の大気循環。,ハドレー循環,フェレル循環は主に緯度30〜60度付近。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000225,225,Deck1｜全範囲の最重要骨格,地球のすがた,大気の運動,極循環,きょくじゅんかん,なし,ES-000057,複数尺度,地球規模,ES-000225-C01,identify,用語の同定,極付近で下降し、亜寒帯付近で上昇する高緯度の大気循環を何というか。,極循環,極循環,極付近で下降し、亜寒帯付近で上昇する高緯度の大気循環。,ハドレー循環,極循環は高緯度、ハドレー循環は低緯度。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,極循環=きょくじゅんかん
地学基礎 Deck1 全範囲最重要骨格,ES-000226,226,Deck1｜全範囲の最重要骨格,地球のすがた,大気の運動,熱帯収束帯,ねったいしゅうそくたい,ITCZ｜赤道低圧帯,ES-000058｜ES-000059,複数尺度,地球規模,ES-000226-C01,identify,用語の同定,北東貿易風と南東貿易風が集まり、上昇気流が発達する赤道付近の帯を何というか。,熱帯収束帯,熱帯収束帯｜ITCZ｜赤道低圧帯,北東貿易風と南東貿易風が集まり、上昇気流が発達する赤道付近の帯。,亜熱帯高圧帯,熱帯収束帯では上昇、亜熱帯高圧帯では下降が卓越する。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,収束=しゅうそく
地学基礎 Deck1 全範囲最重要骨格,ES-000227,227,Deck1｜全範囲の最重要骨格,地球のすがた,大気の運動,亜熱帯高圧帯,あねったいこうあつたい,なし,ES-000058,複数尺度,地球規模,ES-000227-C01,identify,用語の同定,ハドレー循環の下降流によって緯度30度付近に形成される高圧帯を何というか。,亜熱帯高圧帯,亜熱帯高圧帯,ハドレー循環の下降流によって緯度30度付近に形成される高圧帯。,熱帯収束帯,亜熱帯高圧帯では下降気流が卓越する。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,亜熱帯=あねったい
地学基礎 Deck1 全範囲最重要骨格,ES-000228,228,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の運動,海流,かいりゅう,なし,ES-000062,複数尺度,複数尺度,ES-000228-C01,identify,用語の同定,海洋中で、ほぼ一定の方向へ継続的に流れる海水の流れを何というか。,海流,海流,海洋中で、ほぼ一定の方向へ継続的に流れる海水の流れ。,潮汐,海流は継続的な流れ、潮汐は主に天体の引力による周期的な海面変化。,なし,なし,なし,気象庁「海洋の健康診断表 用語解説」,https://www.data.jma.go.jp/kaiyou/shindan/etc/expshindan.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000229,229,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の運動,西岸境界流,せいがんきょうかいりゅう,なし,ES-000063｜ES-000065,複数尺度,地球規模,ES-000229-C01,identify,用語の同定,大洋の西側を流れる、幅が狭く流速の大きい暖流を何というか。,西岸境界流,西岸境界流,大洋の西側を流れる、幅が狭く流速の大きい暖流。,東岸境界流,西岸境界流は一般に強く狭く、黒潮や湾流が代表例。,なし,なし,なし,気象庁「海洋の循環」,https://www.data.jma.go.jp/kaiyou/db/obs/knowledge/circulation.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000230,230,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の運動,海水の密度,かいすいのみつど,なし,ES-000064,複数尺度,複数尺度,ES-000230-C01,identify,用語の同定,海水の温度が低いほど、また塩分が高いほど一般に大きくなる性質を何というか。,海水の密度,海水の密度,海水の温度が低いほど、また塩分が高いほど一般に大きくなる性質。,海水温,海水の密度は温度だけでなく塩分にも左右される。,なし,なし,なし,気象庁「海洋の循環」,https://www.data.jma.go.jp/kaiyou/db/obs/knowledge/circulation.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000231,231,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の構造,海洋表層,かいようひょうそう,なし,ES-000062,複数尺度,地球規模,ES-000231-C01,identify,用語の同定,海面に近く、風や日射の影響を強く受ける海洋の上部を何というか。,海洋表層,海洋表層,海面に近く、風や日射の影響を強く受ける海洋の上部。,海洋深層,海洋表層は風と日射の影響が大きく、深層は小さい。,なし,なし,なし,気象庁「海洋の循環」,https://www.data.jma.go.jp/kaiyou/db/obs/knowledge/circulation.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000232,232,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の構造,水温躍層,すいおんやくそう,なし,ES-000231,複数尺度,地球規模,ES-000232-C01,identify,用語の同定,深さとともに水温が急激に低下する海洋中の層を何というか。,水温躍層,水温躍層,深さとともに水温が急激に低下する海洋中の層。,混合層,水温躍層は水温が深さとともに急変する。,なし,なし,なし,気象庁「海洋の循環」,https://www.data.jma.go.jp/kaiyou/db/obs/knowledge/circulation.html,躍層=やくそう
地学基礎 Deck1 全範囲最重要骨格,ES-000233,233,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の構造,海洋深層,かいようしんそう,なし,ES-000232,数十〜数千年,地球規模,ES-000233-C01,identify,用語の同定,水温躍層より深く、低温で季節変化が小さい海洋の層を何というか。,海洋深層,海洋深層,水温躍層より深く、低温で季節変化が小さい海洋の層。,海洋表層,海洋深層は低温で季節変化が小さい。,なし,なし,なし,気象庁「海洋の循環」,https://www.data.jma.go.jp/kaiyou/db/obs/knowledge/circulation.html,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000234,234,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の性質,塩分,えんぶん,なし,なし,複数尺度,複数尺度,ES-000234-C01,identify,用語の同定,海水に溶けている塩類の割合を何というか。,塩分,塩分,海水に溶けている塩類の割合。,塩化ナトリウム濃度,海水の塩分は塩化ナトリウムだけでなく全溶存塩類を扱う。,なし,なし,なし,大学入試センター「令和7年度大学入学共通テスト 地学基礎」,https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005971.pdf&n=2025_op_38_chigakukiso.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000235,235,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の性質,外洋の平均塩分,がいようのへいきんえんぶん,なし,ES-000234,複数尺度,地球規模,ES-000235-C01,scale,海水の塩分尺度,外洋の海水の平均塩分はおよそ何‰か。,約35‰,約35‰｜35‰｜約3.5%,海水1 kg当たりおよそ35 gの塩類を含む割合に相当する。,なし,なし,なし,‰,なし,大学入試センター「令和7年度大学入学共通テスト 地学基礎」,https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005971.pdf&n=2025_op_38_chigakukiso.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000236,236,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の性質,海氷形成,かいひょうけいせい,なし,ES-000230｜ES-000234,月〜年,地域,ES-000236-C01,identify,用語の同定,海水が凍る際、塩類の多くが氷から排出され、周囲の海水の塩分と密度を高める過程を何というか。,海氷形成,海氷形成,海水が凍る際、塩類の多くが氷から排出され、周囲の海水の塩分と密度を高める過程。,淡水の凍結,海氷形成では塩類が周囲の海水へ排出されやすい。,なし,なし,なし,大学入試センター「令和7年度大学入学共通テスト 地学基礎」,https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005971.pdf&n=2025_op_38_chigakukiso.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000237,237,Deck1｜全範囲の最重要骨格,地球のすがた,海洋の運動,湧昇,ゆうしょう,なし,ES-000062,複数尺度,地域,ES-000237-C01,identify,用語の同定,深い場所の低温で栄養塩に富む海水が表層へ上がる現象を何というか。,湧昇,湧昇,深い場所の低温で栄養塩に富む海水が表層へ上がる現象。,沈降,湧昇は深層水が表層へ上がる。,なし,なし,なし,気象庁「海洋の循環」,https://www.data.jma.go.jp/kaiyou/db/obs/knowledge/circulation.html,湧昇=ゆうしょう
地学基礎 Deck1 全範囲最重要骨格,ES-000238,238,Deck1｜全範囲の最重要骨格,地球のすがた,日本周辺の海流,対馬暖流,つしまだんりゅう,なし,ES-000065｜ES-000067,複数尺度,日本列島,ES-000238-C01,identify,用語の同定,黒潮から分かれて対馬海峡を通り、日本海へ流入する暖流を何というか。,対馬暖流,対馬暖流,黒潮から分かれて対馬海峡を通り、日本海へ流入する暖流。,親潮,対馬暖流は日本海を北上する暖流。,なし,なし,なし,気象庁「海洋の健康診断表 用語解説」,https://www.data.jma.go.jp/kaiyou/shindan/etc/expshindan.html,対馬=つしま
地学基礎 Deck1 全範囲最重要骨格,ES-000239,239,Deck1｜全範囲の最重要骨格,変動する地球,自然災害,豪雨,ごうう,なし,ES-000202,秒〜日,地域,ES-000239-C01,identify,用語の同定,狭い地域または広い地域に、短時間または長時間で非常に多く降る雨を何というか。,豪雨,豪雨,狭い地域または広い地域に、短時間または長時間で非常に多く降る雨。,通常の降雨,豪雨は災害につながるほど雨量が多い状態を指すが、発生条件や範囲は一定ではない。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,豪雨=ごうう
地学基礎 Deck1 全範囲最重要骨格,ES-000240,240,Deck1｜全範囲の最重要骨格,変動する地球,太陽,太陽定数,たいようていすう,なし,ES-000053,複数尺度,太陽系,ES-000240-C01,identify,用語の同定,地球の大気上端で太陽光に垂直な単位面積が単位時間に受ける太陽放射エネルギーを何というか。,太陽定数,太陽定数,地球の大気上端で太陽光に垂直な単位面積が単位時間に受ける太陽放射エネルギー。,太陽光度,太陽定数は地球軌道付近の単位面積当たり、太陽光度は太陽の総放射出力。,受ける放射量∝太陽からの距離の2乗の逆数,なし,なし,大学入試センター「令和8年度大学入学共通テスト 地学基礎」,https://www.dnc.ac.jp/albums/abm.php?d=2144&f=abm00017561.pdf&n=2026_ol_22_chigakukiso.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000241,241,Deck1｜全範囲の最重要骨格,変動する地球,太陽系,天文単位,てんもんたんい,AU,ES-000074,該当なし,太陽系,ES-000241-C01,scale,太陽系の距離尺度,1天文単位は約何kmか。,約1.5億km,約1.5億km｜1.5億km｜約1.5×10^8 km,1天文単位は地球と太陽の平均距離で、約1.5億kmである。,なし,なし,なし,km,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000242,242,Deck1｜全範囲の最重要骨格,変動する地球,太陽系,惑星,わくせい,なし,ES-000074,万〜億年,太陽系,ES-000242-C01,identify,用語の同定,恒星の周りを公転し、自らは核融合で輝かない比較的大きな天体を何というか。,惑星,惑星,恒星の周りを公転し、自らは核融合で輝かない比較的大きな天体。,恒星,惑星は恒星を公転し、恒星のような核融合で自ら輝かない。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000243,243,Deck1｜全範囲の最重要骨格,変動する地球,太陽系,地球型惑星,ちきゅうがたわくせい,岩石惑星,ES-000242,万〜億年,太陽系,ES-000243-C01,identify,用語の同定,主に岩石や金属からなり、比較的小さく密度が大きい惑星を何というか。,地球型惑星,地球型惑星｜岩石惑星,主に岩石や金属からなり、比較的小さく密度が大きい惑星。,木星型惑星,地球型惑星は小さく高密度で、固体表面をもつ。,なし,なし,なし,大学入試センター「令和7年度大学入学共通テスト 地学基礎」,https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005971.pdf&n=2025_op_38_chigakukiso.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000244,244,Deck1｜全範囲の最重要骨格,変動する地球,太陽系,木星型惑星,もくせいがたわくせい,巨大惑星,ES-000242,万〜億年,太陽系,ES-000244-C01,identify,用語の同定,主に水素・ヘリウムや氷成分からなり、地球型惑星より大きく平均密度が小さい惑星を何というか。,木星型惑星,木星型惑星｜巨大惑星,主に水素・ヘリウムや氷成分からなり、地球型惑星より大きく平均密度が小さい惑星。,地球型惑星,木星型惑星は大きく低密度で、厚い大気をもつ。,なし,なし,なし,大学入試センター「令和7年度大学入学共通テスト 地学基礎」,https://www.dnc.ac.jp/albums/abm.php?d=771&f=abm00005971.pdf&n=2025_op_38_chigakukiso.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000245,245,Deck1｜全範囲の最重要骨格,変動する地球,太陽系,衛星,えいせい,天然衛星,ES-000242,万〜億年,太陽系,ES-000245-C01,identify,用語の同定,惑星や準惑星などの周りを公転する天体を何というか。,衛星,衛星｜天然衛星,惑星や準惑星などの周りを公転する天体。,人工衛星,ここでいう衛星は自然に形成された天体。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000246,246,Deck1｜全範囲の最重要骨格,変動する地球,太陽系,小惑星,しょうわくせい,なし,ES-000074,万〜億年,太陽系,ES-000246-C01,identify,用語の同定,主に火星と木星の軌道の間などを公転する、惑星より小さい岩石質・金属質の天体を何というか。,小惑星,小惑星,主に火星と木星の軌道の間などを公転する、惑星より小さい岩石質・金属質の天体。,彗星,小惑星は主に岩石・金属質、彗星は氷やちりに富む。,なし,なし,なし,文部科学省「高等学校学習指導要領解説 理科編 理数編」,https://www.mext.go.jp/content/20250311-mxt_kyoiku02-100002620_05.pdf,なし
地学基礎 Deck1 全範囲最重要骨格,ES-000247,247,Deck1｜全範囲の最重要骨格,変動する地球,太陽系,彗星,すいせい,なし,ES-000074,万〜億年,太陽系,ES-000247-C01,identify,用語の同定,氷とちりを多く含み、太陽に近づくとガスやちりの尾を生じる小天体を何というか。,彗星,彗星,氷とちりを多く含み、太陽に近づくとガスやちりの尾を生じる小天体。,小惑星,彗星は氷に富み、太陽接近時にコマや尾をつくる。,なし,なし,なし,国立天文台「彗星」,https://www.nao.ac.jp/astro/basic/comet.html,彗星=すいせい
