dataset_label,term_id,importance_rank,difficulty_label,word,part_of_speech,meaning,accepted_answers,example_sentence,example_translation
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000854,854,Deck 2｜受験基礎,stimulate,動詞,〜を刺激して促す,〜を刺激して促す|〜を活発にする|〜を促進する,Discussion can stimulate students to think more deeply.,討論は生徒を刺激し、より深く考えるよう促すことができる。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000855,855,Deck 2｜受験基礎,tolerate,動詞,〜を容認する,〜を容認する|〜に耐える,A truly fair society should not tolerate discrimination.,本当に公正な社会は差別を容認すべきではない。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000856,856,Deck 2｜受験基礎,legislation,名詞,制定された法律・立法,制定された法律・立法,New legislation limits the use of personal data.,新しい法律は個人データの利用を制限している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000857,857,Deck 2｜受験基礎,visual,形容詞,視覚に関する,視覚に関する|目に見える,Charts provide a visual summary of complex data.,グラフは複雑なデータを視覚的に要約して示す。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000858,858,Deck 2｜受験基礎,manner,名詞,行動のしかた・態度,行動のしかた・態度|方法|作法,She answered every question in a calm manner.,彼女は落ち着いた態度で、すべての質問に答えた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000859,859,Deck 2｜受験基礎,creative,形容詞,創造力に富む,創造力に富む|独創的な,The task encourages students to find creative solutions.,その課題は生徒に創造力に富む解決策を見つけるよう促す。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000860,860,Deck 2｜受験基礎,strengthen,動詞,〜を強化する,〜を強化する|強くなる,Regular review and practice strengthen long-term memory over time.,定期的な復習と練習は、時間をかけて長期記憶を強化する。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000861,861,Deck 2｜受験基礎,trigger,動詞・名詞,〜の引き金となる,〜の引き金となる|引き金|きっかけ,A minor event can trigger a much larger conflict.,小さな出来事がはるかに大きな対立の引き金になることがある。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000862,862,Deck 2｜受験基礎,loss,名詞,失うこと・損失,失うこと・損失|喪失|敗北,The company reported a large financial loss last year.,その会社は昨年、大きな財務損失を報告した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000863,863,Deck 2｜受験基礎,vital,形容詞,生命・成否に不可欠な,生命・成否に不可欠な|活力のある,Clean water is absolutely vital for every community.,きれいな水はあらゆる地域社会にとって絶対に不可欠である。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000864,864,Deck 2｜受験基礎,material,名詞・形容詞,材料・資料,材料・資料|物質|重要な,The researchers collected enough material for their report.,研究者たちは報告書に必要な資料を十分集めた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000865,865,Deck 2｜受験基礎,substitute,動詞・名詞,〜を代用する,〜を代用する|代用品|代理人,You can substitute water for milk in this recipe.,このレシピでは牛乳の代わりに水を使うことができる。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000866,866,Deck 2｜受験基礎,utilize,動詞,〜を有効に活用する,〜を有効に活用する|〜を利用する,The project utilizes local knowledge to protect the forest.,その事業は森林を守るため地域の知識を有効に活用している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000867,867,Deck 2｜受験基礎,majority,名詞,大多数,大多数|過半数,A clear majority of residents supported the proposal.,住民の明確な大多数がその提案を支持した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000868,868,Deck 2｜受験基礎,minority,名詞・形容詞,少数派,少数派|少数の,Only a small minority opposed the proposed change.,提案された変更に反対したのは少数派だけだった。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000869,869,Deck 2｜受験基礎,voluntary,形容詞,自発的な,自発的な|任意の|無償奉仕の,Voluntary efforts helped restore the park after the storm.,自発的な活動が、嵐の後の公園復旧に役立った。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000870,870,Deck 2｜受験基礎,threaten,動詞,〜を脅かす,〜を脅かす|〜すると脅す,Rising sea levels increasingly threaten many coastal communities.,海面上昇は多くの沿岸地域社会をますます脅かしている。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000871,871,Deck 2｜受験基礎,verify,動詞,〜が正しいか検証する,〜が正しいか検証する|〜を確認する,Researchers repeated the experiment to verify the result.,研究者たちは結果が正しいか検証するため実験を繰り返した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000872,872,Deck 2｜受験基礎,market,名詞・動詞,商品が売買される市場,商品が売買される市場|需要層|〜を販売する,The company entered the Asian market five years ago.,その会社は5年前にアジア市場へ参入した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000873,873,Deck 2｜受験基礎,motion,名詞,動き・動議,動き・動議|運動,The camera records every motion of the animal.,そのカメラは動物のあらゆる動きを記録する。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000874,874,Deck 2｜受験基礎,democratic,形容詞,民主的な,民主的な|民主主義の,The organization uses a democratic process to choose its leaders.,その組織は指導者を選ぶため民主的な手続きを用いる。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000875,875,Deck 2｜受験基礎,trace,動詞・名詞,〜の跡をたどる,〜の跡をたどる|〜を突き止める|痕跡,Researchers traced the custom back several hundred years.,研究者たちはその慣習を数百年前までさかのぼってたどった。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000876,876,Deck 2｜受験基礎,violate,動詞,〜に違反する,〜に違反する|〜を侵害する,Sharing the data would violate the participants' privacy.,そのデータを共有すれば参加者のプライバシーを侵害することになる。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000877,877,Deck 2｜受験基礎,means,名詞,目的を達する手段,目的を達する手段|財力,Public transport is the main means of travel for many people.,公共交通は多くの人にとって主要な移動手段である。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000878,878,Deck 2｜受験基礎,network,名詞・動詞,相互につながる網,相互につながる網|人脈|ネットワーク化する,The country has an extensive network of high-speed trains.,その国には高速鉄道の広範な網がある。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000879,879,Deck 2｜受験基礎,transmit,動詞,〜を伝送する,〜を伝送する|〜を伝える|〜をうつす,Modern satellites transmit information across very long distances.,現代の衛星は非常に遠く離れた場所へ情報を伝送する。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000880,880,Deck 2｜受験基礎,notion,名詞,漠然とした観念,漠然とした観念|考え,The notion that talent alone ensures success is misleading.,才能だけで成功が保証されるという観念は誤解を招く。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000881,881,Deck 2｜受験基礎,witness,動詞・名詞,〜を目撃する,〜を目撃する|目撃者|証人,Several residents witnessed the sudden collapse of the bridge.,複数の住民が橋の突然の崩壊を目撃した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000882,882,Deck 2｜受験基礎,migration,名詞,人・動物の移動や移住,人・動物の移動や移住|渡り,Seasonal migration brings many birds to the lake.,季節的な渡りによって多くの鳥が湖へやって来る。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000883,883,Deck 2｜受験基礎,origin,名詞,起源・出所,起源・出所|生まれ,The exact origin of the custom remains unknown.,その慣習の正確な起源は分かっていない。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000884,884,Deck 2｜受験基礎,yield,動詞・名詞,〜をもたらす（結果・利益を）,〜をもたらす（結果・利益を）|〜を産出する|屈する|収益,Careful long-term planning often yields much better results.,慎重な長期計画ははるかによい結果をもたらすことが多い。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000885,885,Deck 2｜受験基礎,allocate,動詞,〜を配分する,〜を配分する|〜を割り当てる,The government allocated more funds to rural hospitals.,政府は農村の病院により多くの資金を配分した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000886,886,Deck 2｜受験基礎,nation,名詞,一つの国家・国民,一つの国家・国民,The nation invested heavily in free public education.,その国は無償の公教育に多額の投資をした。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000887,887,Deck 2｜受験基礎,collective,形容詞・名詞,集団による共同の,集団による共同の|集団全体の|集合体,The community solved the problem through collective effort.,地域社会は共同の努力によってその問題を解決した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000888,888,Deck 2｜受験基礎,profession,名詞,専門知識を要する職業,専門知識を要する職業|専門職集団,Teaching is a profession that requires patience and skill.,教職は忍耐と技能を要する専門職である。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000889,889,Deck 2｜受験基礎,amend,動詞,法律・文書を正式に改正する,法律・文書を正式に改正する|〜を修正する,Lawmakers voted yesterday to amend the existing law.,議員たちは昨日、現行法を改正することに投票した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000890,890,Deck 2｜受験基礎,obstacle,名詞,達成を妨げる障害,達成を妨げる障害|障害物,Lack of funding is the main obstacle to expansion.,資金不足が拡大を妨げる主要な障害である。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000891,891,Deck 2｜受験基礎,project,名詞・動詞,計画的な事業,計画的な事業|課題研究|〜を予測する,The environmental project brought several local schools together.,その環境事業は複数の地域の学校を結びつけた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000892,892,Deck 2｜受験基礎,compel,動詞,〜に無理にさせる,〜に無理にさせる|〜を強制する,The evidence compelled the company to change its policy.,その証拠は会社に方針を変えることを余儀なくさせた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000893,893,Deck 2｜受験基礎,operation,名詞,組織の運営・手術,組織の運営・手術|作業|作戦,The hospital continued normal operations during the storm.,その病院は嵐の間も通常の運営を続けた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000894,894,Deck 2｜受験基礎,property,名詞,所有財産・性質,所有財産・性質|不動産,Water has several unusual and useful physical properties.,水にはいくつかの珍しく有用な物理的性質がある。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000895,895,Deck 2｜受験基礎,conservative,形容詞・名詞,保守的な・控えめな,保守的な・控えめな|変化に慎重な|保守派,The committee made a conservative estimate of future costs.,委員会は将来費用を控えめに見積もった。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000896,896,Deck 2｜受験基礎,compensate,動詞,〜を補償する,〜を補償する|埋め合わせる,The airline compensated passengers for the long delay.,航空会社は長時間の遅延について乗客を補償した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000897,897,Deck 2｜受験基礎,poverty,名詞,生活資源が乏しい貧困,生活資源が乏しい貧困|貧しさ,Education alone cannot eliminate poverty in every community.,教育だけではすべての地域社会の貧困をなくせない。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000898,898,Deck 2｜受験基礎,rate,名詞・動詞,一定期間の比率,一定期間の比率|料金|速度|〜を評価する,The unemployment rate fell slightly during the summer.,失業率は夏の間にわずかに低下した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000899,899,Deck 2｜受験基礎,compose,動詞,〜を構成する,〜を構成する|〜を作曲する|文章を書く,Several small islands together compose the northern region.,いくつかの小島が一緒になって北部地域を構成している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000900,900,Deck 2｜受験基礎,profit,名詞・動詞,事業上の利益,事業上の利益|利益を得る,The company used its profits to fund new research.,その会社は利益を新しい研究への資金に使った。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000901,901,Deck 2｜受験基礎,reform,名詞・動詞,制度の改革,制度の改革|〜を改革する,The government introduced reforms to improve public education.,政府は公教育を改善するため制度改革を導入した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000902,902,Deck 2｜受験基礎,contradict,動詞,〜と矛盾する,〜と矛盾する|〜に反論する,The new evidence directly contradicts the earlier explanation.,新しい証拠は以前の説明と直接矛盾している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000903,903,Deck 2｜受験基礎,progress,名詞・動詞,目標へ向かう進歩,目標へ向かう進歩|前進|進歩する,Research on the treatment has made remarkable progress recently.,その治療法に関する研究は最近、目覚ましい進歩を遂げた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000904,904,Deck 2｜受験基礎,revolution,名詞,革命的な大変革,革命的な大変革|革命|回転,Digital technology caused a major revolution in communication.,デジタル技術は意思疎通に大きな革命をもたらした。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000905,905,Deck 2｜受験基礎,emotional,形容詞,感情に強く動かされた,感情に強く動かされた|感情的な,The speech produced an emotional response from the audience.,その演説は聴衆から感情的な反応を引き起こした。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000906,906,Deck 2｜受験基礎,security,名詞,安全・安全保障,安全・安全保障|安心|担保,The building uses several cameras to improve security.,その建物は安全性を高めるため複数のカメラを使用している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000907,907,Deck 2｜受験基礎,convert,動詞,〜を別の形に変換する,〜を別の形に変換する|改宗させる,The device efficiently converts sunlight into electrical energy.,その装置は日光を効率よく電気エネルギーに変換する。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000908,908,Deck 2｜受験基礎,recovery,名詞,回復していく過程,回復していく過程|回収,Her recovery took several months after the operation.,彼女の回復には手術後数か月かかった。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000909,909,Deck 2｜受験基礎,sequence,名詞,順序・連続,順序・連続|一連の出来事,The events are presented clearly in chronological sequence.,その出来事は年代順にはっきり示されている。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000910,910,Deck 2｜受験基礎,coordinate,動詞・名詞,〜を調整して連携させる,〜を調整して連携させる|座標,The agency coordinates emergency services across the region.,その機関は地域全体の緊急サービスを調整して連携させている。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000911,911,Deck 2｜受験基礎,religion,名詞,宗教・信仰体系,宗教・信仰体系|信仰,Religion has strongly influenced art in many societies.,宗教は多くの社会で芸術に強く影響を与えてきた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000912,912,Deck 2｜受験基礎,symbol,名詞,象徴・記号,象徴・記号|しるし,The dove is widely used as a symbol of peace.,ハトは平和の象徴として広く使われている。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000913,913,Deck 2｜受験基礎,detect,動詞,〜を検出する,〜を検出する|〜に気づく,The test can detect the disease at an early stage.,その検査は病気を早い段階で検出できる。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000914,914,Deck 2｜受験基礎,resident,名詞・形容詞,その地域の居住者,その地域の居住者|居住している,Local residents opposed the closure of the library.,地域住民は図書館の閉鎖に反対した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000915,915,Deck 2｜受験基礎,linguistic,形容詞,言語学上の,言語学上の|言語の,The study examines linguistic differences between the two regions.,その研究は二地域間の言語学上の違いを調べている。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000916,916,Deck 2｜受験基礎,theme,名詞,作品などの主題,作品などの主題|テーマ,Freedom is a central theme in the novel.,自由はその小説の中心的な主題である。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000917,917,Deck 2｜受験基礎,devote,動詞,〜をささげる,〜をささげる|専念する,She devoted her career to improving public health.,彼女は公衆衛生の改善に自分の職業人生をささげた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000918,918,Deck 2｜受験基礎,route,名詞・動詞,目的地までの経路,目的地までの経路|道筋|〜を経由させる,This route avoids the busiest part of the city.,この経路は市内で最も混雑する区域を避ける。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000919,919,Deck 2｜受験基礎,transportation,名詞,交通・輸送,交通・輸送|交通機関,Reliable public transportation is essential for large cities.,信頼できる公共交通は大都市に不可欠である。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000920,920,Deck 2｜受験基礎,discriminate,動詞,不当に差別する,不当に差別する|区別する,It is illegal to discriminate against workers because of age.,年齢を理由に労働者を不当に差別することは違法である。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000921,921,Deck 2｜受験基礎,scale,名詞・動詞,規模・尺度,規模・尺度|目盛り|〜を登る,The study was conducted on a much larger scale.,その研究ははるかに大きな規模で実施された。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000922,922,Deck 2｜受験基礎,curious,形容詞,好奇心が強い,好奇心が強い|奇妙な,Curious children often ask questions about ordinary things.,好奇心が強い子どもは日常的な物事についてよく質問する。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000923,923,Deck 2｜受験基礎,dismiss,動詞,〜を退ける,〜を退ける|〜を解雇する|解散させる,We should not dismiss the concern without examining the evidence.,証拠を調べずにその懸念を退けるべきではない。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000924,924,Deck 2｜受験基礎,shortage,名詞,必要量に満たない不足,必要量に満たない不足|品不足,The hospital faces a serious shortage of trained nurses.,その病院は訓練を受けた看護師の深刻な不足に直面している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000925,925,Deck 2｜受験基礎,dispose,動詞,〜を処分する,〜を処分する|配置する,Hospitals must dispose of all medical waste safely.,病院はすべての医療廃棄物を安全に処分しなければならない。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000926,926,Deck 2｜受験基礎,strength,名詞,強さ・長所,強さ・長所|体力,The main strength of the plan is its simplicity.,その計画の主な長所は単純さである。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000927,927,Deck 2｜受験基礎,endure,動詞,〜に長く耐える,〜に長く耐える|持続する,The community endured many years of severe economic hardship.,その地域社会は何年もの深刻な経済的困難に耐えた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000928,928,Deck 2｜受験基礎,technique,名詞,習得された技法,習得された技法|手法,The artist developed a new technique for printing images.,その芸術家は画像を印刷する新しい技法を開発した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000929,929,Deck 2｜受験基礎,informal,形容詞,非公式で打ち解けた,非公式で打ち解けた|くだけた,The group held an informal meeting after class.,そのグループは授業後に非公式で打ち解けた会合を開いた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000930,930,Deck 2｜受験基礎,evolve,動詞,徐々に発展する,徐々に発展する|進化する,Languages evolve as people use them in new situations.,言語は人々が新しい状況で使うにつれて徐々に発展する。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000931,931,Deck 2｜受験基礎,traffic,名詞,道路上の交通量,道路上の交通量|往来|通信量,Heavy traffic delayed the delivery by several hours.,激しい交通渋滞が配達を数時間遅らせた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000932,932,Deck 2｜受験基礎,facilitate,動詞,〜を容易にする,〜を容易にする|〜を促進する,Clear signs facilitate movement through the large station.,明確な標識は大きな駅内の移動を容易にする。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000933,933,Deck 2｜受験基礎,transition,名詞,別の状態への移行,別の状態への移行|過渡期,The transition to renewable energy will take time.,再生可能エネルギーへの移行には時間がかかる。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000934,934,Deck 2｜受験基礎,found,動詞,〜を設立する,〜を設立する|〜の基礎を築く,Local farmers founded the cooperative fifty years ago.,地元農家は50年前にその協同組合を設立した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000935,935,Deck 2｜受験基礎,awareness,名詞,問題への認識・自覚,問題への認識・自覚|意識,The campaign increased public awareness of food waste.,その運動は食品廃棄への社会の認識を高めた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000936,936,Deck 2｜受験基礎,govern,動詞,〜を統治する,〜を統治する|〜を左右する,Elected officials govern the country under its constitution.,選挙で選ばれた公職者が憲法の下で国を統治する。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000937,937,Deck 2｜受験基礎,agriculture,名詞,農業,農業|農学,Modern agriculture depends heavily on water and energy.,現代農業は水とエネルギーに大きく依存している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000938,938,Deck 2｜受験基礎,hinder,動詞,〜を妨げる,〜を妨げる|遅らせる,Poor internal communication can seriously hinder effective teamwork.,不十分な内部連絡は効果的なチームワークを深刻に妨げることがある。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000939,939,Deck 2｜受験基礎,ancestor,名詞,祖先,祖先|先駆者,Many families preserve old stories about their ancestors.,多くの家庭が祖先についての古い物語を保存している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000940,940,Deck 2｜受験基礎,infer,動詞,〜を推論する,〜を推論する|〜を推測する,We can infer his opinion from the questions he asked.,彼が尋ねた質問から彼の意見を推論できる。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000941,941,Deck 2｜受験基礎,anxiety,名詞,強い不安,強い不安|心配,Uncertainty about the future can cause considerable anxiety.,将来への不確実さはかなり強い不安を引き起こすことがある。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000942,942,Deck 2｜受験基礎,innovate,動詞,新しい方法を生み出す,新しい方法を生み出す|革新する,Small companies often innovate faster than large institutions.,小規模企業は大規模な組織より速く新しい方法を生み出すことが多い。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000943,943,Deck 2｜受験基礎,architecture,名詞,建築様式・建築学,建築様式・建築学|構造,The city's architecture reflects several very different historical periods.,その都市の建築様式は大きく異なる複数の歴史時代を反映している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000944,944,Deck 2｜受験基礎,integrate,動詞,〜を一つに統合する,〜を一つに統合する|社会に溶け込ませる,The course successfully integrates theory with practical experience.,その講座は理論と実務経験をうまく一つに統合している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000945,945,Deck 2｜受験基礎,asset,名詞,価値ある資産・強み,価値ある資産・強み|財産,Her language skills are a major asset to the company.,彼女の語学力は会社にとって大きな強みである。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000946,946,Deck 2｜受験基礎,interrupt,動詞,〜を途中で中断させる,〜を途中で中断させる|口を挟む,A sudden power failure interrupted the online lecture.,突然の停電がオンライン講義を途中で中断させた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000947,947,Deck 2｜受験基礎,barrier,名詞,進行を妨げる障壁,進行を妨げる障壁|仕切り,High costs remain a barrier to higher education.,高い費用は高等教育への障壁であり続けている。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000948,948,Deck 2｜受験基礎,launch,動詞・名詞,〜を開始する,〜を開始する|〜を打ち上げる|開始,The organization launched a campaign to reduce plastic waste.,その組織はプラスチックごみを減らす運動を開始した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000949,949,Deck 2｜受験基礎,budget,名詞・動詞,予算,予算|経費|予算を組む,The project was completed within its original budget.,その事業は当初の予算内で完了した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000950,950,Deck 2｜受験基礎,modify,動詞,〜を一部変更する,〜を一部変更する|〜を修飾する,The researchers modified the method after the first trial.,研究者たちは最初の試行後に方法を一部変更した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000951,951,Deck 2｜受験基礎,burden,名詞・動詞,重い負担,重い負担|重荷|〜に負担をかける,Medical costs place a heavy burden on many families.,医療費は多くの家庭に重い負担をかける。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000952,952,Deck 2｜受験基礎,monitor,動詞・名詞,〜を継続的に監視する,〜を継続的に監視する|監視装置,Doctors monitored the patient's condition throughout the night.,医師たちは一晩中患者の状態を継続的に監視した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000953,953,Deck 2｜受験基礎,campaign,名詞・動詞,組織的な運動,組織的な運動|選挙運動|運動する,The campaign encourages people to reduce food waste.,その組織的な運動は人々に食品廃棄の削減を促している。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000954,954,Deck 2｜受験基礎,motivate,動詞,〜に行動の動機を与える,〜に行動の動機を与える|〜をやる気にさせる,Clear goals can motivate students to continue learning.,明確な目標は生徒に学習を続ける動機を与えられる。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000955,955,Deck 2｜受験基礎,colleague,名詞,職場の同僚,職場の同僚|仕事仲間,She discussed the results with several experienced colleagues.,彼女は複数の経験豊かな同僚と結果について話し合った。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000956,956,Deck 2｜受験基礎,occupy,動詞,〜を占める,〜を占める|〜を占領する|心を奪う,Forests still occupy nearly half of the island.,森林が今もその島のほぼ半分を占めている。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000957,957,Deck 2｜受験基礎,commerce,名詞,商業活動,商業活動|通商,The river once played a central role in regional commerce.,その川はかつて地域の商業活動で中心的な役割を果たした。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000958,958,Deck 2｜受験基礎,oppose,動詞,〜に反対する,〜に反対する|〜を対抗させる,Many residents opposed the construction of a new highway.,多くの住民が新しい高速道路の建設に反対した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000959,959,Deck 2｜受験基礎,commission,名詞・動詞,委員会・手数料,委員会・手数料|委託|〜を依頼する,A special commission investigated the causes of the accident.,特別委員会が事故の原因を調査した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000960,960,Deck 2｜受験基礎,persuade,動詞,〜を説得する,〜を説得する|〜に確信させる,The evidence persuaded her to change her opinion.,その証拠は彼女を説得し、意見を変えさせた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000961,961,Deck 2｜受験基礎,consciousness,名詞,意識がある状態,意識がある状態|意識|自覚,The patient regained consciousness shortly after the operation.,その患者は手術後まもなく意識を取り戻した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000962,962,Deck 2｜受験基礎,pronounce,動詞,〜を発音する,〜を発音する|〜を宣告する,Many learners find this word difficult to pronounce.,多くの学習者はこの単語を発音するのが難しいと感じる。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000963,963,Deck 2｜受験基礎,faith,名詞,信頼・信仰,信頼・信仰|確信,The experience restored her faith in other people.,その経験は他人への彼女の信頼を取り戻した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000964,964,Deck 2｜受験基礎,publish,動詞,〜を出版・公表する,〜を出版・公表する|掲載する,The journal published the study after careful review.,その雑誌は慎重な審査後にその研究を公表した。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000965,965,Deck 2｜受験基礎,fate,名詞,避けがたい運命,避けがたい運命|結末,The decision may determine the fate of the project.,その決定が事業の運命を決めるかもしれない。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000966,966,Deck 2｜受験基礎,register,動詞・名詞,〜を登録する,〜を登録する|登録簿|示す,Students must register for the course entirely online.,学生は完全にオンラインでその講座に登録しなければならない。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000967,967,Deck 2｜受験基礎,habitat,名詞,生物の生息地,生物の生息地|生活環境,Wetlands provide a habitat for many rare birds.,湿地は多くの珍しい鳥に生息地を提供する。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000968,968,Deck 2｜受験基礎,render,動詞,〜の状態にする,〜の状態にする|〜を表現する|提供する,The storm rendered several roads unsafe for travel.,嵐のため、いくつかの道路は通行に危険な状態になった。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000969,969,Deck 2｜受験基礎,immigration,名詞,国外からの移住,国外からの移住|移民受け入れ,Immigration has changed the cultural character of the city.,国外からの移住はその都市の文化的特徴を変えた。
英単語段階別デッキ｜Deck 2｜受験基礎500語,EN-000970,970,Deck 2｜受験基礎,revise,動詞,〜を改訂する,〜を改訂する|〜を復習する,The author revised the chapter after receiving comments.,著者は意見を受け取った後、その章を改訂した。
