dataset_label,item_id,importance_rank,difficulty_label,domain,unit,item,reading,aliases,item_type,rule_info,card_id,card_type,focus,question,answer,accepted_answers,explanation,example_original,example_kundoku,example_kakikudashi,example_reading,example_translation,confusable_with,distinction,memory_aid,source_name,source_url,reading_map
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000646,646,Deck3 難関大向け・意味瞬発,重要語,憤り,憤,いきどおる,なし,動詞,意味=不正などに腹を立てる,CC-000646-C01,meaning,意味瞬発,「憤」の意味を答えよ。,不正などに腹を立てる,不正などに腹を立てる｜憤慨する,漢文では「不正などに腹を立てる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%86%A4&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000647,647,Deck3 難関大向け・意味瞬発,重要語,羞恥,慚,はじる,なし,動詞,意味=自分の過ちを恥じる,CC-000647-C01,meaning,意味瞬発,「慚」の意味を答えよ。,自分の過ちを恥じる,自分の過ちを恥じる｜恥ずかしく思う,漢文では「自分の過ちを恥じる」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%85%9A&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000648,648,Deck3 難関大向け・意味瞬発,重要語,羨望,羨,うらやむ,なし,動詞,意味=うらやむ・願い望む,CC-000648-C01,meaning,意味瞬発,「羨」の意味を答えよ。,うらやむ・願い望む,うらやむ・願い望む｜羨望する,漢文では「うらやむ・願い望む」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E7%BE%A8&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000649,649,Deck3 難関大向け・意味瞬発,重要語,嫉妬,嫉,ねたむ,なし,動詞,意味=人の才能や幸福をねたむ,CC-000649-C01,meaning,意味瞬発,「嫉」の意味を答えよ。,人の才能や幸福をねたむ,人の才能や幸福をねたむ｜嫉妬する,漢文では「人の才能や幸福をねたむ」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%AB%89&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000650,650,Deck3 難関大向け・意味瞬発,重要語,計画,図,はかる,なし,多義語,意味=計画する／予想する,CC-000650-C01,meaning,意味瞬発,「図」の意味を答えよ。,計画する／予想する,計画する／予想する｜企てる,漢文では「計画する／予想する」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%9B%B3&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000651,651,Deck3 難関大向け・意味瞬発,重要語,計画,計,はかる,なし,動詞,意味=計画する・計算する,CC-000651-C01,meaning,意味瞬発,「計」の意味を答えよ。,計画する・計算する,計画する・計算する｜はかりごとを立てる,漢文では「計画する・計算する」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%A8%88&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000652,652,Deck3 難関大向け・意味瞬発,重要語,計略,謀,はかる,なし,動詞,意味=計略をめぐらす・相談する,CC-000652-C01,meaning,意味瞬発,「謀」の意味を答えよ。,計略をめぐらす・相談する,計略をめぐらす・相談する｜企てる,漢文では「計略をめぐらす・相談する」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AC%80&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000653,653,Deck3 難関大向け・意味瞬発,重要語,計略,策,はかりごと,なし,名詞,意味=計略・方策,CC-000653-C01,meaning,意味瞬発,「策」の意味を答えよ。,計略・方策,計略・方策｜作戦,漢文では「計略・方策」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E7%AD%96&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000654,654,Deck3 難関大向け・意味瞬発,重要語,推量・測定,度,はかる,なし,動詞,意味=測る・推し量る,CC-000654-C01,meaning,意味瞬発,「度」の意味を答えよ。,測る・推し量る,測る・推し量る｜見積もる,漢文では「測る・推し量る」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%BA%A6&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000655,655,Deck3 難関大向け・意味瞬発,重要語,推量,料,はかる,なし,動詞,意味=推し量る・予想する,CC-000655-C01,meaning,意味瞬発,「料」の意味を答えよ。,推し量る・予想する,推し量る・予想する｜見当をつける,漢文では「推し量る・予想する」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%96%99&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000656,656,Deck3 難関大向け・意味瞬発,重要語,精査,審,つまびらかにする,なし,動詞,意味=詳しく調べる・明らかにする,CC-000656-C01,meaning,意味瞬発,「審」の意味を答えよ。,詳しく調べる・明らかにする,詳しく調べる・明らかにする｜慎重に判断する,漢文では「詳しく調べる・明らかにする」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%AF%A9&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000657,657,Deck3 難関大向け・意味瞬発,重要語,詳細,詳,つまびらか,なし,動詞,意味=詳しい・詳しく知る,CC-000657-C01,meaning,意味瞬発,「詳」の意味を答えよ。,詳しい・詳しく知る,詳しい・詳しく知る｜詳細である,漢文では「詳しい・詳しく知る」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%A9%B3&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000658,658,Deck3 難関大向け・意味瞬発,重要語,認識・記録,識,しる・しるす,なし,多義語,意味=知る・見分ける／記す・覚える,CC-000658-C01,meaning,意味瞬発,「識」の意味を答えよ。,知る・見分ける／記す・覚える,知る・見分ける／記す・覚える｜認識する,漢文では「知る・見分ける／記す・覚える」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%AD%98&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000659,659,Deck3 難関大向け・意味瞬発,重要語,理解・解除,解,とく・さとる,なし,多義語,意味=解く／理解する,CC-000659-C01,meaning,意味瞬発,「解」の意味を答えよ。,解く／理解する,解く／理解する｜ほどく,漢文では「解く／理解する」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%A7%A3&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000660,660,Deck3 難関大向け・意味瞬発,重要語,租税・文体,賦,ふ,なし,多義語,意味=税を割り当てる・税／韻文の一形式,CC-000660-C01,meaning,意味瞬発,「賦」の意味を答えよ。,税を割り当てる・税／韻文の一形式,税を割り当てる・税／韻文の一形式｜賦課する,漢文では「税を割り当てる・税／韻文の一形式」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%B3%A6&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000661,661,Deck3 難関大向け・意味瞬発,重要語,君主の自称,朕,ちん,なし,代名詞,意味=皇帝が自分を指す一人称,CC-000661-C01,meaning,意味瞬発,「朕」の意味を答えよ。,皇帝が自分を指す一人称,皇帝が自分を指す一人称｜天子の自称,漢文では「皇帝が自分を指す一人称」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%9C%95&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000662,662,Deck3 難関大向け・意味瞬発,重要語,一人称,我,われ,なし,代名詞,意味=私・自分／われわれ,CC-000662-C01,meaning,意味瞬発,「我」の意味を答えよ。,私・自分／われわれ,私・自分／われわれ｜われ,漢文では「私・自分／われわれ」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%88%91&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000663,663,Deck3 難関大向け・意味瞬発,重要語,謙称・身分,僕,やつがれ・しもべ,なし,身分語,意味=召使い／男性が自分をへりくだっていう語,CC-000663-C01,meaning,意味瞬発,「僕」の意味を答えよ。,召使い／男性が自分をへりくだっていう語,召使い／男性が自分をへりくだっていう語｜下僕,漢文では「召使い／男性が自分をへりくだっていう語」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%83%95&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000664,664,Deck3 難関大向け・意味瞬発,重要語,謙称・身分,妾,わらわ・めかけ,なし,身分語,意味=側室／女性が自分をへりくだっていう語,CC-000664-C01,meaning,意味瞬発,「妾」の意味を答えよ。,側室／女性が自分をへりくだっていう語,側室／女性が自分をへりくだっていう語｜妾の自称,漢文では「側室／女性が自分をへりくだっていう語」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%A6%BE&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000665,665,Deck3 難関大向け・意味瞬発,重要語,不定称・自称,某,それがし・なにがし,なし,代名詞,意味=名を伏せた人／自分をぼかしていう語,CC-000665-C01,meaning,意味瞬発,「某」の意味を答えよ。,名を伏せた人／自分をぼかしていう語,名を伏せた人／自分をぼかしていう語｜ある人,漢文では「名を伏せた人／自分をぼかしていう語」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%9F%90&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000666,666,Deck3 難関大向け・意味瞬発,重要語,二人称,若（二人称）,なんじ,なし,代名詞,意味=あなた・おまえ,CC-000666-C01,meaning,意味瞬発,「若（二人称）」の意味を答えよ。,あなた・おまえ,あなた・おまえ｜なんじ,漢文では「あなた・おまえ」の意味で用いられる。,なし,なし,なし,なし,なし,若A則B,ここでは仮定の「もし」ではなく二人称。,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%8B%A5&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000667,667,Deck3 難関大向け・意味瞬発,重要語,二人称・指示,爾,なんじ・しかり,なし,多義語,意味=あなた／そのようである,CC-000667-C01,meaning,意味瞬発,「爾」の意味を答えよ。,あなた／そのようである,あなた／そのようである｜おまえ,漢文では「あなた／そのようである」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E7%88%BE&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000668,668,Deck3 難関大向け・意味瞬発,重要語,指示代名詞,厥,その・それ,なし,代名詞,意味=その・それ／彼の,CC-000668-C01,meaning,意味瞬発,「厥」の意味を答えよ。,その・それ／彼の,その・それ／彼の｜それの,漢文では「その・それ／彼の」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%8E%A5&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000669,669,Deck3 難関大向け・意味瞬発,重要語,師弟関係,門人,もんじん,なし,身分語,意味=師の門下で学ぶ弟子,CC-000669-C01,meaning,意味瞬発,「門人」の意味を答えよ。,師の門下で学ぶ弟子,師の門下で学ぶ弟子｜門弟,漢文では「師の門下で学ぶ弟子」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E9%96%80%E4%BA%BA&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000670,670,Deck3 難関大向け・意味瞬発,重要語,近侍,舎人,しゃじん,なし,身分語,意味=君主・貴人のそばに仕える者,CC-000670-C01,meaning,意味瞬発,「舎人」の意味を答えよ。,君主・貴人のそばに仕える者,君主・貴人のそばに仕える者｜近侍,漢文では「君主・貴人のそばに仕える者」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%88%8E%E4%BA%BA&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000671,671,Deck3 難関大向け・意味瞬発,重要語,食客,門客,もんかく,なし,身分語,意味=有力者の家に仕える客分の人物,CC-000671-C01,meaning,意味瞬発,「門客」の意味を答えよ。,有力者の家に仕える客分の人物,有力者の家に仕える客分の人物｜食客,漢文では「有力者の家に仕える客分の人物」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E9%96%80%E5%AE%A2&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000672,672,Deck3 難関大向け・意味瞬発,重要語,食客,食客,しょっかく,なし,身分語,意味=有力者に養われて働く客分の人物,CC-000672-C01,meaning,意味瞬発,「食客」の意味を答えよ。,有力者に養われて働く客分の人物,有力者に養われて働く客分の人物｜門客,漢文では「有力者に養われて働く客分の人物」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E9%A3%9F%E5%AE%A2&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000673,673,Deck3 難関大向け・意味瞬発,重要語,臣下,近臣,きんしん,なし,身分語,意味=君主のそば近くに仕える臣下,CC-000673-C01,meaning,意味瞬発,「近臣」の意味を答えよ。,君主のそば近くに仕える臣下,君主のそば近くに仕える臣下｜側近,漢文では「君主のそば近くに仕える臣下」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%BF%91%E8%87%A3&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000674,674,Deck3 難関大向け・意味瞬発,重要語,宮廷,宦官,かんがん,なし,身分語,意味=去勢され宮廷に仕えた男性官人,CC-000674-C01,meaning,意味瞬発,「宦官」の意味を答えよ。,去勢され宮廷に仕えた男性官人,去勢され宮廷に仕えた男性官人｜宮廷の側近官人,漢文では「去勢され宮廷に仕えた男性官人」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%AE%A6%E5%AE%98&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000675,675,Deck3 難関大向け・意味瞬発,重要語,王族・親族,外戚,がいせき,なし,身分語,意味=皇后・妃など母方や后妃側の親族,CC-000675-C01,meaning,意味瞬発,「外戚」の意味を答えよ。,皇后・妃など母方や后妃側の親族,皇后・妃など母方や后妃側の親族｜后妃の一族,漢文では「皇后・妃など母方や后妃側の親族」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%A4%96%E6%88%9A&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000676,676,Deck3 難関大向け・意味瞬発,重要語,身分,布衣,ふい,なし,身分語,意味=官位のない庶民・平民,CC-000676-C01,meaning,意味瞬発,「布衣」の意味を答えよ。,官位のない庶民・平民,官位のない庶民・平民｜一般人,漢文では「官位のない庶民・平民」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%B8%83%E8%A1%A3&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000677,677,Deck3 難関大向け・意味瞬発,重要語,士人,処士,しょし,なし,身分語,意味=官職に就かず在野にいる学者,CC-000677-C01,meaning,意味瞬発,「処士」の意味を答えよ。,官職に就かず在野にいる学者,官職に就かず在野にいる学者｜在野の士,漢文では「官職に就かず在野にいる学者」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%87%A6%E5%A3%AB&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000678,678,Deck3 難関大向け・意味瞬発,重要語,官職,宰相,さいしょう,なし,官職名,意味=君主を補佐し政治を統括する最高位の大臣,CC-000678-C01,meaning,意味瞬発,「宰相」の意味を答えよ。,君主を補佐し政治を統括する最高位の大臣,君主を補佐し政治を統括する最高位の大臣｜首相,漢文では「君主を補佐し政治を統括する最高位の大臣」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%AE%B0%E7%9B%B8&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000679,679,Deck3 難関大向け・意味瞬発,重要語,官職,丞相,じょうしょう,なし,官職名,意味=皇帝を補佐する最高位級の官職,CC-000679-C01,meaning,意味瞬発,「丞相」の意味を答えよ。,皇帝を補佐する最高位級の官職,皇帝を補佐する最高位級の官職｜宰相,漢文では「皇帝を補佐する最高位級の官職」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E4%B8%9E%E7%9B%B8&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000680,680,Deck3 難関大向け・意味瞬発,重要語,官職,太守,たいしゅ,なし,官職名,意味=郡を治める地方長官,CC-000680-C01,meaning,意味瞬発,「太守」の意味を答えよ。,郡を治める地方長官,郡を治める地方長官｜郡守,漢文では「郡を治める地方長官」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%A4%AA%E5%AE%88&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000681,681,Deck3 難関大向け・意味瞬発,重要語,儒家の徳目,恕,じょ,なし,思想用語,意味=自分の心を推し広げて他者を思いやる徳,CC-000681-C01,meaning,意味瞬発,「恕」の意味を答えよ。,自分の心を推し広げて他者を思いやる徳,自分の心を推し広げて他者を思いやる徳｜思いやり,漢文では「自分の心を推し広げて他者を思いやる徳」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%81%95&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000682,682,Deck3 難関大向け・意味瞬発,重要語,儒家の徳目,悌,てい,なし,思想用語,意味=兄や年長者を敬い従う徳,CC-000682-C01,meaning,意味瞬発,「悌」の意味を答えよ。,兄や年長者を敬い従う徳,兄や年長者を敬い従う徳｜兄弟間の敬愛,漢文では「兄や年長者を敬い従う徳」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%82%8C&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000683,683,Deck3 難関大向け・意味瞬発,重要語,儒家の徳目,信（徳目）,しん,なし,思想用語,意味=誠実で約束を守る徳,CC-000683-C01,meaning,意味瞬発,「信（徳目）」の意味を答えよ。,誠実で約束を守る徳,誠実で約束を守る徳｜信用・誠実,漢文では「誠実で約束を守る徳」の意味で用いられる。,なし,なし,なし,なし,なし,信,ここでは副詞・動詞ではなく儒家の徳目。,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E4%BF%A1&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000684,684,Deck3 難関大向け・意味瞬発,重要語,儒家思想,礼楽,れいがく,なし,思想用語,意味=礼による秩序と音楽による教化,CC-000684-C01,meaning,意味瞬発,「礼楽」の意味を答えよ。,礼による秩序と音楽による教化,礼による秩序と音楽による教化｜礼と音楽,漢文では「礼による秩序と音楽による教化」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E7%A4%BC%E6%A5%BD&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000685,685,Deck3 難関大向け・意味瞬発,重要語,政治思想,王道,おうどう,なし,思想用語,意味=仁義と徳によって民を治める政治,CC-000685-C01,meaning,意味瞬発,「王道」の意味を答えよ。,仁義と徳によって民を治める政治,仁義と徳によって民を治める政治｜徳による統治,漢文では「仁義と徳によって民を治める政治」の意味で用いられる。,なし,なし,なし,なし,なし,覇道,「王道」は徳、「覇道」は武力・権力を重視する。,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E7%8E%8B%E9%81%93&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000686,686,Deck3 難関大向け・意味瞬発,重要語,政治思想,覇道,はどう,なし,思想用語,意味=武力や権力によって人々を従わせる政治,CC-000686-C01,meaning,意味瞬発,「覇道」の意味を答えよ。,武力や権力によって人々を従わせる政治,武力や権力によって人々を従わせる政治｜力による統治,漢文では「武力や権力によって人々を従わせる政治」の意味で用いられる。,なし,なし,なし,なし,なし,王道,「覇道」は力、「王道」は仁義と徳を重視する。,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E8%A6%87%E9%81%93&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000687,687,Deck3 難関大向け・意味瞬発,重要語,政治思想,徳治,とくち,なし,思想用語,意味=君主の徳によって民を教化し治める政治,CC-000687-C01,meaning,意味瞬発,「徳治」の意味を答えよ。,君主の徳によって民を教化し治める政治,君主の徳によって民を教化し治める政治｜徳による統治,漢文では「君主の徳によって民を教化し治める政治」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E5%BE%B3%E6%B2%BB&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000688,688,Deck3 難関大向け・意味瞬発,重要語,政治思想,民本,みんぽん,なし,思想用語,意味=民を国家の根本として重視する考え,CC-000688-C01,meaning,意味瞬発,「民本」の意味を答えよ。,民を国家の根本として重視する考え,民を国家の根本として重視する考え｜民を政治の基礎とする思想,漢文では「民を国家の根本として重視する考え」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%B0%91%E6%9C%AC&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000689,689,Deck3 難関大向け・意味瞬発,重要語,王朝交代,放伐,ほうばつ,なし,思想用語,意味=暴君を追放し、または討って王位から退けること,CC-000689-C01,meaning,意味瞬発,「放伐」の意味を答えよ。,暴君を追放し、または討って王位から退けること,暴君を追放し、または討って王位から退けること｜暴君の討伐,漢文では「暴君を追放し、または討って王位から退けること」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%94%BE%E4%BC%90&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000690,690,Deck3 難関大向け・意味瞬発,重要語,王位継承,禅譲,ぜんじょう,なし,思想用語,意味=君主が徳のある人物へ平和的に帝位を譲ること,CC-000690-C01,meaning,意味瞬発,「禅譲」の意味を答えよ。,君主が徳のある人物へ平和的に帝位を譲ること,君主が徳のある人物へ平和的に帝位を譲ること｜帝位の譲渡,漢文では「君主が徳のある人物へ平和的に帝位を譲ること」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E7%A6%85%E8%AD%B2&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000691,691,Deck3 難関大向け・意味瞬発,重要語,王朝交代,易姓革命,えきせいかくめい,なし,思想用語,意味=天命を失った王朝に代わり別姓の王朝が立つこと,CC-000691-C01,meaning,意味瞬発,「易姓革命」の意味を答えよ。,天命を失った王朝に代わり別姓の王朝が立つこと,天命を失った王朝に代わり別姓の王朝が立つこと｜王朝交代,漢文では「天命を失った王朝に代わり別姓の王朝が立つこと」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%98%93%E5%A7%93%E9%9D%A9%E5%91%BD&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000692,692,Deck3 難関大向け・意味瞬発,重要語,儒家思想,性善説,せいぜんせつ,なし,思想用語,意味=人の本性には善へ向かう芽生えがあるとする孟子の説,CC-000692-C01,meaning,意味瞬発,「性善説」の意味を答えよ。,人の本性には善へ向かう芽生えがあるとする孟子の説,人の本性には善へ向かう芽生えがあるとする孟子の説｜人間の本性は善だとする説,漢文では「人の本性には善へ向かう芽生えがあるとする孟子の説」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%80%A7%E5%96%84%E8%AA%AC&kt=1&sk=leftHand,なし
漢文 意味瞬発 Deck3 難関大向け200項目,CC-000693,693,Deck3 難関大向け・意味瞬発,重要語,儒家思想,性悪説,せいあくせつ,なし,思想用語,意味=人の本性は欲望のままでは争いを生むとする荀子の説,CC-000693-C01,meaning,意味瞬発,「性悪説」の意味を答えよ。,人の本性は欲望のままでは争いを生むとする荀子の説,人の本性は欲望のままでは争いを生むとする荀子の説｜人間の本性は悪だとする説,漢文では「人の本性は欲望のままでは争いを生むとする荀子の説」の意味で用いられる。,なし,なし,なし,なし,なし,なし,なし,なし,漢字ペディア（字義・語義照合）,https://www.kanjipedia.jp/search?k=%E6%80%A7%E6%82%AA%E8%AA%AC&kt=1&sk=leftHand,なし
